e49022e9-0efe-4bf2-ae8a-ed85409bf578::document:0:0	0
74b5f2b7-fa2c-4216-a539-12eeffa7fcb0::document:0:0	0
f9135a9e-1c43-47bc-b197-76fc68133eb1::document:0:0	0
7503bd70-c1a1-4c23-9ad4-d5b0fcb4bd69::document:0:0	0
d2414237-351c-4c45-bc13-cf39681a49b1::document:0:0	0
7540c759-613a-4685-a32d-71db584dbf94::document:0:0	0
dcf45d42-142f-4d2c-956f-f82e547e616e::document:0:0	0
87a61680-9de8-4226-be85-06acf1888bb0::document:0:0	0
7546da8d-226e-43fa-8b20-a69e88515b80::document:0:0	0
9d16775c-08ab-40e1-946e-f037b7cdc54b::document:0:0	0
78b0b734-c75b-4e25-8770-bf55725ad231::document:0:0	0
75a529c4-b30b-4c2f-a7e6-649d7251333c::document:0:0	0
058b81e0-b3f5-4079-8573-55c23d4ec918::document:0:0	0
ac92b2e8-1d7e-4688-8993-1795b7d91720::document:0:0	0
cbe5ae49-4d25-4c12-8e47-c85fbf840d60::document:0:0	0
b8a57ded-f9c5-499b-89dc-da148df4f71d::document:0:0	0
29cb6aef-f273-43b8-b629-432b0b0d62b4::document:0:0	0
8c0da8ba-c58f-4eeb-8bc7-0c552bee416e::document:0:0	0
959c951b-2aae-4cac-9a53-e97a78f4d38d::document:0:0	0
d6979cd3-2895-4f7f-9568-573febe27e77::document:0:0	0
6cd34ab0-653b-438e-b966-d7365a31651d::document:0:0	0
2a24e6e6-cb26-463b-8d71-977ca6e88bb6::document:0:0	0
0dcb9fee-54e7-45e8-aeed-5aec7643e898::document:0:0	0
e2e72727-b410-471b-9cdf-08d65208462f::document:0:0	0
95a0ea20-5cf4-446f-a315-eb1b7532fccc::document:0:0	0
eb09d1c7-6b7a-44a3-8e35-d8dd9829d696::document:0:0	0
ef92d514-46f8-4aca-a7ac-96efd7b5a437::document:0:0	0
6d0a4d20-cfd6-47d2-8ba1-ca87459ac5b9::document:0:0	0
c1afbe29-f6a0-45a4-8f6e-f3ab425635c2::document:0:0	0
d1aab006-6feb-4056-8fcd-f6bcc6e52981::document:0:0	0
87aac972-53c5-40e1-9d50-d66e40e9f5e7::document:0:0	0
cb412dbb-3fec-463b-b0dc-f083d6237474::document:0:0	0
6d0c4863-2e3c-4266-9199-7361d86a8f5f::document:0:0	0
2024818e-04c3-47db-927b-bcc774a8857f::document:0:0	0
618d74fa-1280-46e4-a723-71de9a8d7a94::document:0:0	0
6d1ef90f-ba46-48f4-91d4-860ba96671f7::document:0:0	0
f1eeb61c-73b4-4d4f-9790-d531ef500533::document:0:0	0
f4da7c31-402a-445f-b7e2-24d763ac9eed::document:0:0	0
485a2652-73be-4426-8ab9-7fab27d6d6ac::document:0:0	0
0b292b72-f5b8-4db5-b6ca-8714265f59ad::document:0:0	0
c28bb06e-d195-43e7-b608-9ec457c95e2a::document:0:0	0
cea09381-e359-488f-8a2b-679732472733::document:0:0	0
962f3874-ea4b-43d5-98e9-61ea5ad31ea6::document:0:0	0
ed040d77-4cd6-473a-8bbd-4e72afe28d68::document:0:0	0
fd2112ef-d59d-4fe4-bdc1-6bf3abe9d1a9::document:0:0	0
0b5bb36e-af6a-4dbb-ae5f-56281cec01ca::document:0:0	0
e89e50e2-5528-4ef7-93a6-403015620ef6::document:0:0	0
779fd6c8-4074-4782-bfca-ea09cf4b2d1d::document:0:0	0
6da3689e-8a62-4351-bf6c-54be851c77f8::document:0:0	0
2dc0fe22-d423-4073-96b7-93d5220abdd2::document:0:0	0
61bb0612-37fb-4cf1-84e3-30619fc30531::document:0:0	0
2a612adc-82ef-4aad-b052-144b3e10e06d::document:0:0	0
7cb2eb80-e842-4ac9-939b-75117fb92eba::document:0:0	0
2ac8b0e6-0d2d-492c-b91b-118fee8036e4::document:0:0	0
e3890386-408d-46fc-b8fb-439d722155c8::document:0:0	0
ba027bcd-4c9e-410c-8f66-023d6bf8cc3b::document:0:0	0
6dd56f23-243e-4c39-b4e2-8f9069d5b309::document:0:0	0
fc45d5c4-b82c-4e98-92d2-045b622ab227::document:0:0	0
a77eaf02-3806-4527-8afc-564319d239f3::document:0:0	0
ff217ef7-f652-4f6a-9df0-24cf25300f34::document:0:0	0
0c32fe71-b77c-4c70-9dc8-f07ce8dc1d7d::document:0:0	0
b211ab88-4837-4ded-be35-878b97a7ad09::document:0:0	0
cf04fcc2-981d-44eb-a84c-5e62e86afc2d::document:0:0	0
0c4752fc-175a-4e47-9110-906dd1ab9518::document:0:0	0
71f98b55-e64f-44fe-9052-5ba8d7b0442e::document:0:0	0
1f02dffd-cf5b-4252-9419-ab5802eee73d::document:0:0	0
eb55c807-2f02-4b16-8437-bc4e302582fa::document:0:0	0
d921d22f-cf0b-4cd4-80fb-a492f6b5bdcd::document:0:0	0
2b38a9ea-eee9-4b4a-974a-c0795392345f::document:0:0	0
2df87361-9521-46a1-b5b8-c3b4c32a05f3::document:0:0	0
a9ad8865-af12-47c7-baec-c6345dd04439::document:0:0	0
8cbe7172-600a-483b-be5e-fbc51e28a2df::document:0:0	0
8ae3f7bc-de68-4e80-9057-86e1d533dcb8::document:0:0	0
2b426aed-ddac-47c1-b80b-79920f001df1::document:0:0	0
32410fe8-f8ad-4cf2-992b-e6321d5da850::document:0:0	0
9703442b-1a18-4f18-9a27-94fb3e29021e::document:0:0	0
0c735898-13ec-42e5-8e8b-f98be5b43bb9::document:0:0	0
973248fd-159f-4ae4-ae94-acfabe5ff09c::document:0:0	0
adad9e82-df6c-44bf-bb04-05bc5df73f87::document:0:0	0
b07dfa04-9723-4614-bf7d-eaa60f4273b2::document:0:0	0
3e7e0961-c0d2-4d38-9b2f-17b088abdfda::document:0:0	0
f56ee6eb-75de-4fe8-8dcb-8c2bd20f0449::document:0:0	0
dc1b5864-7f69-441f-91b2-ec7364c6f03e::document:0:0	0
61d2b9d9-e225-40a2-af95-2d421ad17215::document:0:0	0
990404bc-e4c3-4c45-9be8-e2b7152e4b9d::document:0:0	0
f57bfa21-841c-445b-b1bd-c2d69cfbb55b::document:0:0	0
a7ff031d-62a4-4d39-bca1-2d74414b04fc::document:0:0	0
d7fab284-eb5a-4d95-a35c-216e74e6c966::document:0:0	0
f5c401c5-19a1-4119-a70c-33792133974a::document:0:0	0
a40763be-dd4d-4e0c-973b-1ac5b0931c34::document:0:0	0
f5cdae3c-fa32-4b64-b329-8b2e88d4732b::document:0:0	0
f6000fb6-3217-4030-8eea-ee6695e03865::document:0:0	0
d2b96cf0-1dcd-4609-9d36-862b4df91883::document:0:0	0
1d2adab8-b331-4dc9-b472-eafbb0bd6cdf::document:0:0	0
dcf93b2f-c42f-4dd2-b85e-8af14bbe1cb5::document:0:0	0
f606748a-58a3-45bf-87b4-6b8263465274::document:0:0	0
9d295fd8-f047-42bf-a629-7965d9e02d95::document:0:0	0
20c31400-c2b6-435a-9ba5-0920d8705722::document:0:0	0
f610c158-a0d7-48b5-803a-c5c7acf03eae::document:0:0	0
1c610f06-83b8-412b-899f-7cff6df88468::document:0:0	0
aca30aad-9df2-4f02-b5e3-9ca730a7ecf6::document:0:0	0
f611b95b-83dc-4c7e-a8c9-134b2f9d807b::document:0:0	0
b8a82e88-081f-47a6-a106-a0c9da368265::document:0:0	0
5dd9a96a-2c71-4938-b84f-f43931044847::document:0:0	0
bb8e4513-12ea-47f8-8bca-f5d5c9a970e7::document:0:0	0
8c0fb1fb-9df7-4b67-9795-0c9745d9e6fa::document:0:0	0
d6b37376-38f8-443a-874b-75b2a623272c::document:0:0	0
f6ba7764-7cad-4d8a-89f8-e67c08a501cd::document:0:0	0
0ded631d-7107-4e6b-8fc5-00c25c50eb52::document:0:0	0
e2ef6a8d-9680-43f3-8fc2-4b9653f3a69e::document:0:0	0
01c6035e-4a58-4318-b4ed-eed6a5ad61e8::document:0:0	0
f6bc37cc-3ebd-4b7d-98f8-e97620552774::document:0:0	0
ef9cca08-bc21-40cb-949a-0265a38b919e::document:0:0	0
c1b0ab7c-1800-4424-9ce3-5b363a172cac::document:0:0	0
f6cd9544-b27f-436f-9541-743a0af56ac2::document:0:0	0
535da3e8-e28b-493a-9ca5-319beefbc05c::document:0:0	0
20dd286a-0fb2-4ffa-a3e2-6a5a50a9767a::document:0:0	0
f6dfbd72-93f2-4585-84f5-73e560fb5ca3::document:0:0	0
6cbbe40a-ed6a-4035-a5fa-9c46d699a62d::document:0:0	0
1c666a59-257c-473a-8935-2e17188d2be4::document:0:0	0
e811cee6-c794-434d-9dfa-53cce0b17eaa::document:0:0	0
f1f353af-c367-4ac6-983e-8f4096f077cc::document:0:0	0
5ddcf7b6-51af-45d5-84ee-a23fe3b7ae5f::document:0:0	0
f383d482-a9a6-4d47-b199-8335f693a135::document:0:0	0
f4e94a48-58fb-429b-afc7-a532758f4cd9::document:0:0	0
f6fadb46-4aaa-43d1-a762-1818719fb4bb::document:0:0	0
97b3be97-817b-47d9-975d-450bef7b330a::document:0:0	0
b7c94a40-5e20-4fec-ba48-3a740e5ad9bf::document:0:0	0
f725d84c-2fe5-454d-8311-c3058e13a29b::document:0:0	0
f8a53687-8ada-4dfd-b390-2dde993d7891::document:0:0	0
c28c536e-cfcb-41e6-a43f-895bd0ed4835::document:0:0	0
cec4bd58-3df6-4dfc-85f7-0a423e5ae43f::document:0:0	0
ed06f547-beea-40f1-8b43-f1808dc3fff8::document:0:0	0
f72f15b0-f76e-4671-a362-f6ef7aa7b82f::document:0:0	0
fb4bf07f-f54d-49bd-938d-00e4368e3365::document:0:0	0
e8fea4b1-1729-4e72-9da9-cd47a5fcfaa3::document:0:0	0
f73ca03b-96ba-4570-b101-7925a7a00476::document:0:0	0
3ecf8200-4395-4733-bb02-9519bd8936a5::document:0:0	0
0600b480-c912-4e40-8d1a-8acf29601aa7::document:0:0	0
f75a3a52-3cf9-4254-9a26-9bbe5d66558b::document:0:0	0
3b1ebd9a-0b33-4ce8-8a5b-d43c8dd5434b::document:0:0	0
da1e170b-8148-42ec-988a-f02cddd7f48d::document:0:0	0
e3cb501b-cd59-4fb7-b80a-26a0c50af7ef::document:0:0	0
045996bd-37a0-4916-862d-431406568db8::document:0:0	0
aec7e794-cead-4634-8a0e-c66b8961b7f6::document:0:0	0
f0d87634-6a13-4bd8-ba3c-645cc027958f::document:0:0	0
128315a2-9201-4f60-ad8e-6ecca9b7bc74::document:0:0	0
8e56d1ab-548d-4feb-8a78-610b90e8f009::document:0:0	0
471e1592-506f-45d1-92a0-3128d850f29d::document:0:0	0
ff25c622-8c69-4de2-8ddc-b4128a5ddff9::document:0:0	0
b21996a7-7d93-433b-9afa-c2a97eb4d839::document:0:0	0
37dcce5f-5e53-4923-b5d3-1a0ed39f6980::document:0:0	0
60df5407-9ecb-4d93-9fe3-40fdac178658::document:0:0	0
8e751441-9c21-4489-9168-9379baaae97e::document:0:0	0
cda70111-4674-4857-acab-83cdb0a65d9d::document:0:0	0
8e9b84e5-6b99-46a1-9969-c941e91ee42d::document:0:0	0
eb64cf41-2afe-4b6c-9dce-98f02d80d7a5::document:0:0	0
d925621f-5004-4a55-8122-f5da4865a483::document:0:0	0
109a538d-1061-47e4-a947-1288b16483b9::document:0:0	0
a9bd40c5-694e-4734-809e-c187992c96ad::document:0:0	0
8ead02ef-09f3-4a84-beb5-b3d6e662e361::document:0:0	0
8ccecf1e-65b1-4a02-99b4-c7a0bae996d3::document:0:0	0
8ba66cef-e24b-4cbc-ab4d-174dfd934b14::document:0:0	0
324458a1-3d8e-40c2-b8f0-bc1a8614a979::document:0:0	0
a8169cd9-7b57-41b6-ba4f-bfe0e26d28be::document:0:0	0
8eb43837-049e-4867-9fa3-21143ea19e70::document:0:0	0
4849e754-46ce-49f8-9aab-f09e5dfe8532::document:0:0	0
b3c1342d-9288-4575-8649-82522cd61a00::document:0:0	0
8eb4fbe8-6351-473e-9f94-c8ddf62cc399::document:0:0	0
7818ae66-6f21-45db-ab14-6345969b38fd::document:0:0	0
d3c90c81-75ab-4313-9c26-7ea08c145737::document:0:0	0
8ec4c8ad-29a2-452d-b330-57e3578869bb::document:0:0	0
8ed66248-2c58-4ddf-8520-1e50eb9e6fb7::document:0:0	0
287ce3e9-202b-4c84-abed-9533f55bda10::document:0:0	0
f794d48b-6ba0-4d77-b656-16464b145070::document:0:0	0
8ed8e52a-d1e9-4df2-b7cf-c5bf3961d40d::document:0:0	0
b095be3a-af3f-4f41-903b-12caded2c224::document:0:0	0
10b36065-e097-4df0-bfe1-9cab89afced4::document:0:0	0
dc1e90bf-b8fa-4ac8-acbe-568ffbbffa0e::document:0:0	0
afa76ab4-5c20-4a5a-9621-a58d17752616::document:0:0	0
1c7df7f3-045e-446b-95bd-43938a1fd243::document:0:0	0
9911dcd8-926e-4e5e-a2e6-81cef7d18f30::document:0:0	0
3b572202-04a1-4310-978f-ca2f2747e2b3::document:0:0	0
d82ff0b5-32d3-4283-89d3-781c8d953e8e::document:0:0	0
8f23029b-27cc-42af-80e0-780fae2d5652::document:0:0	0
16aa6393-652c-4382-91ea-3475ee6bb0b7::document:0:0	0
e71ed3e4-2910-4973-8564-808072d1e41f::document:0:0	0
8f46aa5e-8e17-43f9-b82a-28ceb183c022::document:0:0	0
a422bfb5-1960-4b7f-ad76-eb376742b37d::document:0:0	0
8f84188b-0f60-49ae-8c2d-a75ac4f53b7f::document:0:0	0
8f913072-310d-449d-9253-1cd46c588fbc::document:0:0	0
dcf95e76-628c-411b-be09-a9797cb8fe8a::document:0:0	0
8f917f9d-a539-481c-9509-b0819b855683::document:0:0	0
9d36d8d2-5b79-48de-a7d9-c9c3f7e7a53c::document:0:0	0
2e490e7a-e806-4097-8adc-350e12a1c284::document:0:0	0
8fd73ab2-2791-49e9-8508-2f715a3df399::document:0:0	0
8bbf970b-f4f4-499a-9a9e-53fa84726a8b::document:0:0	0
aca6752c-0753-448d-aa39-6318c946f8d1::document:0:0	0
1fa38fb2-fc34-4c26-b3bb-c510f3ab8650::document:0:0	0
5dfd344d-74a7-4782-860a-ab52ae1ea7d9::document:0:0	0
8ff945c5-009d-46dd-8bd9-2e06501fb0ee::document:0:0	0
c32888c4-5008-4f2d-9d9d-bfb626e7babf::document:0:0	0
c712d32b-d0ba-46f6-876d-8120b9ad7f9f::document:0:0	0
900fc677-3630-4983-8939-a99c1eccc55e::document:0:0	0
de7b0df3-ed3a-4f5d-a53a-cd24d91240db::document:0:0	0
0e073f48-25dd-44f5-ad0e-2af748d72ba4::document:0:0	0
901b2183-5329-45d0-bcc9-736d8020c42a::document:0:0	0
aba10c41-14d3-43d2-9e29-62904d8604d9::document:0:0	0
b09da138-4a67-4925-a8a3-5a0cac2c032f::document:0:0	0
c1b502ab-2442-4088-8e9b-48a138ec1853::document:0:0	0
536fb0a3-b2d5-494e-b963-40c9e677e518::document:0:0	0
87dd0142-2e50-4ec9-8f21-f36931c5f626::document:0:0	0
06526afa-616c-40a2-a02f-6bde6041e357::document:0:0	0
e821b4f2-494c-4d71-af17-0ccc6e4a7171::document:0:0	0
42ad0bba-a118-47cc-b80e-020caaae372a::document:0:0	0
f1fc0bd1-779e-4ebc-bcba-ac41e9c2d7b3::document:0:0	0
5e063e0e-1c55-4867-b589-ece8fb028303::document:0:0	0
f878fded-0a36-4d0a-9737-3456802be5d3::document:0:0	0
42b737d8-fd72-495d-8429-c4bbf49f60ed::document:0:0	0
98f8b9e2-653a-4f9d-97ba-476fcc769fb5::document:0:0	0
669f0e7c-164d-4480-ac76-a95cdc03f0fc::document:0:0	0
b7d5154c-35e0-4636-b195-d3df8c734969::document:0:0	0
c29ec412-b794-450c-aacc-c3f97e36455f::document:0:0	0
155c4dd2-135d-4c7b-ace0-aa97af4e8fb0::document:0:0	0
ceca9022-6e49-4554-86e4-7af4866ce016::document:0:0	0
66b33b52-3e29-48a8-949e-88f557fd50da::document:0:0	0
ed0752e6-6567-4c61-b628-79256348264c::document:0:0	0
654895de-a1b4-4090-891f-5b23474a0612::document:0:0	0
66b9f7e0-1642-45f4-b2fb-9d8b53541f8a::document:0:0	0
e91c4933-8298-4c63-a3c1-d081fb677330::document:0:0	0
91b7b6e9-4d3b-414d-8899-f7da1e7d2fa1::document:0:0	0
8889534a-5a45-42a3-b3d4-122cf48cac1f::document:0:0	0
bd114e99-1f04-4ab1-8c64-6436bb164d03::document:0:0	0
8be59729-bfe1-46eb-b913-6f3865452715::document:0:0	0
cd6db630-fa8c-4ed6-b3e3-afb6d40cbbe2::document:0:0	0
43a4559d-f2c8-498c-aa6d-d8b55ba8dda2::document:0:0	0
5e22303a-ca78-4a11-8f25-3ad97dc83869::document:0:0	0
7cf5ced5-09b3-48a0-bc48-78531295b053::document:0:0	0
43a8783b-9a29-4181-81b3-5a730b05d8a2::document:0:0	0
e3f2753b-e7bf-480b-bc92-f1f5198fd762::document:0:0	0
7157867d-5e2a-4997-850c-b94d5836c11f::document:0:0	0
43e5b48a-abd0-4539-a3e0-5c1e35161dbf::document:0:0	0
fc68c06b-482d-49a6-ade5-cb901d75270b::document:0:0	0
88f2e170-fb32-4247-8f9c-4105fcef41ff::document:0:0	0
4403405b-61f4-4c50-afc5-94c8cfe71a70::document:0:0	0
b250f5c7-68bb-45b1-9c39-ee7d1181faf0::document:0:0	0
3818d07e-e3a4-4ab3-aa1b-a9367c4dc0f1::document:0:0	0
a3168351-0261-4ee8-8ede-6c292d34345c::document:0:0	0
673d254a-fa46-410c-8ba6-4f803ac92622::document:0:0	0
721737d9-5657-439e-8dd5-a88a86e20d9f::document:0:0	0
cdcf8801-8aec-4df1-a022-f0585c9f8173::document:0:0	0
eb7e62eb-690c-4b3f-9599-b896caa3c590::document:0:0	0
674ded04-ed2b-4844-825e-410b6d296141::document:0:0	0
a9c9d82e-bd15-41db-9577-3ae740d15797::document:0:0	0
2f0b5b28-3558-4b2f-b4ce-5523bb8b2e32::document:0:0	0
1cdcbe4c-1069-4b76-90a9-8f215d457730::document:0:0	0
4430e517-6230-44b0-8f99-49b5c583120b::document:0:0	0
3256d612-5b33-4ca2-9dd3-82c9de711951::document:0:0	0
3c2e4fbc-eff5-40a6-9327-86e6133027a4::document:0:0	0
9c0038cc-05a3-4a0d-8630-f40223eaa4bf::document:0:0	0
443ca42f-6727-4a89-a3fc-5514841ccdb9::document:0:0	0
484b40f8-6a77-4438-b7aa-1dcb653ebf3f::document:0:0	0
279e89a6-76d1-4697-83dd-42c587076391::document:0:0	0
b3ef840c-5834-4841-aee7-467f57fc6cf3::document:0:0	0
7824cca0-87b4-4aa3-924c-4c1c155284f3::document:0:0	0
d3d328d2-4003-40c4-aa69-bd0505b789f7::document:0:0	0
677cb735-d17a-4b1b-902b-1b5c8ace7f51::document:0:0	0
67c3d6e7-39c5-42d4-a314-a47753537455::document:0:0	0
8979ca66-c6ea-4eb3-a76a-169428dade91::document:0:0	0
ade1fd00-da3b-4b36-a8bf-10ba0f101b7e::document:0:0	0
b9e45b32-2df6-4637-81dd-e9ba6911785c::document:0:0	0
44993834-e6a4-4e7e-b6a2-0264bec1f941::document:0:0	0
c4631b6d-747f-470d-a8ce-74b5b379cb86::document:0:0	0
cf79c2b7-81db-4416-b5ac-a929ef702a66::document:0:0	0
6358855c-a8a5-4dd2-90d8-feaedc062fa8::document:0:0	0
44a60e2f-6d44-43b1-9077-b49a66023c07::document:0:0	0
70fe795a-d0ce-421d-b91c-7521b4ec50f2::document:0:0	0
a8dfab81-2664-4586-92c7-d448550c88de::document:0:0	0
3937768a-075c-4a00-9725-5ea8255cf0c6::document:0:0	0
d830bc66-26a4-45e0-b408-3d479cfad93e::document:0:0	0
44af0145-81e7-4754-aaf2-ad1e97c3e7dd::document:0:0	0
27a07b99-99eb-41fc-902a-d9e0dd123a8a::document:0:0	0
2e146a57-54d8-4318-a011-ef036b404145::document:0:0	0
e72bfc67-09a3-4a94-802e-da35f5a47bef::document:0:0	0
3913c74a-0fff-4dcb-9323-ee73f850b6f6::document:0:0	0
3d0acc4c-7f43-4035-aa84-10520a64ffb0::document:0:0	0
1f07564a-77b8-48dc-96b9-2abf6c8b4f31::document:0:0	0
3d32c0d1-bbd4-43fc-b955-aad3e09547e7::document:0:0	0
9d410297-5a9f-47fd-9d24-6305718a6c52::document:0:0	0
3d5ccfcf-8e9a-4e7b-a9ac-4b4b1025dddd::document:0:0	0
6c96a63a-8eff-4dc7-9582-5cb5736205b3::document:0:0	0
1f9c089d-1e3f-44ec-9abd-4b7871f188eb::document:0:0	0
1fd27e02-6650-4f4e-8acd-973480e5d23a::document:0:0	0
5e648c1a-5be5-4c31-99ff-139f67d7e8cb::document:0:0	0
c356ec1e-85f7-498b-aa7e-ff98abe7ce62::document:0:0	0
5f644a92-f3aa-4708-902d-2e1accfe484a::document:0:0	0
3d83587c-5b3a-436c-b286-0761ddac05ac::document:0:0	0
de7da5c6-c31d-4202-9f09-f842951690da::document:0:0	0
3d8ad173-f2ae-49e7-8c5f-f06812109a46::document:0:0	0
e2fb890b-bf7c-4e8a-b13d-eb2a72f852f7::document:0:0	0
e99c78b5-c4ab-4e8c-812b-78c87eacff24::document:0:0	0
3494f8e0-ecd4-4f10-86db-95b920744162::document:0:0	0
1ff277b9-cd13-41a6-8225-c8c1dfdc8e75::document:0:0	0
c1ca6e48-f693-473b-b4aa-c07b5152fccc::document:0:0	0
2013208f-9ac6-4e63-a774-d76f8494900d::document:0:0	0
5390ef6b-dfe4-4d15-8883-5462ed40159a::document:0:0	0
201757bd-d2e7-45b0-ba45-6beb6c3f20fc::document:0:0	0
6d04bcd1-be4f-4fae-b566-946d781bd39e::document:0:0	0
c84b5f12-9b9e-492c-a2ff-0a28b9238d30::document:0:0	0
8c136b24-7a32-403c-bb14-44ac9eded2d8::document:0:0	0
e82ef822-5dbe-4ec6-bf47-26d70799df30::document:0:0	0
3df95f1d-f93d-4ab7-baec-b0d648a21d4b::document:0:0	0
f20c2362-7678-4378-8d53-b3ae0dd2d1a0::document:0:0	0
5e733630-275c-4379-9188-7f141f9eb8f8::document:0:0	0
93f6c273-82fa-4db3-b556-dcc489f36e4f::document:0:0	0
3e0d42c0-d837-46e4-a0f0-c4cb7c74d149::document:0:0	0
b7f9875e-b3ab-48d0-9f57-f5ecd23983a2::document:0:0	0
3e6e9280-1a9b-470a-bff1-edb1b51fe173::document:0:0	0
66efb766-18e8-4c95-8f5b-45d7a6c70981::document:0:0	0
c2aef4f9-ad9b-4a28-9755-a8822f419301::document:0:0	0
156033d4-ed3f-42ac-9ffa-ac56202bfe5a::document:0:0	0
cee0bbfd-d369-419b-b2e3-fcc528480d75::document:0:0	0
ed2d7188-3bb2-475c-aee0-28d533a6edcb::document:0:0	0
3e7a241a-cbc5-4f41-993d-168d7d704df8::document:0:0	0
827ab362-3d83-40e0-9ad5-e12f8812b5ef::document:0:0	0
fb748b29-bad6-4116-8b3f-71c3e492a0a3::document:0:0	0
20b963ed-5e2a-4b44-89e8-a73aaa77a472::document:0:0	0
91bd8707-6a1b-45dc-9318-e1584047422b::document:0:0	0
3e8c305e-03fa-40ee-b9c1-9f856af7fe2a::document:0:0	0
06fc3453-f0f2-47a2-8183-0bd6cbbdb76a::document:0:0	0
4e449136-1779-4a94-9bdf-614bd3635119::document:0:0	0
3ea32406-5763-4177-808b-07d6cada37a9::document:0:0	0
a8ff6334-f5ae-4065-9c54-78fdba1b12de::document:0:0	0
7d0bf5d1-8c86-420f-a3bc-fcd0689ce2c1::document:0:0	0
243a0f4a-cd25-4ac2-a654-4d94836ac8bf::document:0:0	0
1689dde0-7ab3-48bd-af76-3833d38a6097::document:0:0	0
21105739-f055-4906-a595-fb54dd054191::document:0:0	0
f1367e02-fdee-4b90-8015-cb814db6e854::document:0:0	0
3efbccd2-d5c2-4029-92ef-facf40bb62ef::document:0:0	0
fc7b47b2-6971-4b26-ae5a-3dd9bcac681e::document:0:0	0
47c1ead9-bca2-4ebf-b12d-128bce273f23::document:0:0	0
b261029d-c0a1-4d3b-9013-b3b9b7db6389::document:0:0	0
381be647-13a1-476a-9864-c8350b1e1aed::document:0:0	0
f782ebff-4b09-4fa3-88e1-2cc86698eb1d::document:0:0	0
214ab823-f2fc-4d73-8bad-16f27c47ae4f::document:0:0	0
72254240-a45e-4923-83c6-63d34e0797d9::document:0:0	0
cdd14cc5-f739-4602-8675-d5b2bc688ed9::document:0:0	0
eba5e3d8-c72d-4e84-a78d-142c8a67533c::document:0:0	0
d930920f-7fe4-4afb-893b-5c8e1d9e3fb0::document:0:0	0
fb476d44-a1f4-46d9-a75b-c6d8c82c525b::document:0:0	0
