person1	person2	label
f34288b5-316c-467c-be60-d2afea34506b::span:2703:2708	f34288b5-316c-467c-be60-d2afea34506b::span:2771:2776	-1
c24931e6-be98-4056-ae2d-ab91fe5a2514::span:1096:1114	c24931e6-be98-4056-ae2d-ab91fe5a2514::span:852:863	-1
05ae8661-f643-4974-ab9b-93648737e1ad::span:262:273	05ae8661-f643-4974-ab9b-93648737e1ad::span:194:200	-1
e87c20b0-2955-4d9a-9e6e-5b21ccff9de0::span:3915:3924	e87c20b0-2955-4d9a-9e6e-5b21ccff9de0::span:3880:3882	-1
8e346686-4c92-4466-9228-ecdc8a1bfd4c::span:4070:4073	8e346686-4c92-4466-9228-ecdc8a1bfd4c::span:4038:4041	1
9bee5254-643c-47a8-8323-595e07f3e028::span:3507:3511	9bee5254-643c-47a8-8323-595e07f3e028::span:3547:3556	1
e63dd42a-7592-4dcd-abfa-54f7abce8dcc::span:317:337	e63dd42a-7592-4dcd-abfa-54f7abce8dcc::span:263:281	-1
b9033f64-a9b5-4d0d-acaa-2d61b1b16214::span:337:347	b9033f64-a9b5-4d0d-acaa-2d61b1b16214::span:401:412	-1
d567cabb-a65f-426f-a283-a7008e00a75e::span:10778:10782	d567cabb-a65f-426f-a283-a7008e00a75e::span:10841:10851	-1
a25ed3c6-609e-4a99-b2fe-5a96f85c528a::span:3098:3109	a25ed3c6-609e-4a99-b2fe-5a96f85c528a::span:3063:3076	-1
57cda7e5-12eb-4a29-b44c-af6092284fae::span:5178:5185	57cda7e5-12eb-4a29-b44c-af6092284fae::span:5135:5141	-1
b015b4a2-ecfc-4ca2-8a9c-8ad477548f0d::span:3544:3561	b015b4a2-ecfc-4ca2-8a9c-8ad477548f0d::span:3285:3287	-1
f98299c3-6d75-4144-89f0-8fb034f9a008::span:6637:6646	f98299c3-6d75-4144-89f0-8fb034f9a008::span:6556:6562	-1
b015b4a2-ecfc-4ca2-8a9c-8ad477548f0d::span:2925:2940	b015b4a2-ecfc-4ca2-8a9c-8ad477548f0d::span:3036:3044	-1
3dc9c69c-3e30-4711-ac8b-7bc2c8d928bf::span:1321:1329	3dc9c69c-3e30-4711-ac8b-7bc2c8d928bf::span:939:943	-1
2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:4252:4260	2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:4141:4156	-1
292069d7-ba8e-43da-b3c2-81488b552239::span:4257:4260	292069d7-ba8e-43da-b3c2-81488b552239::span:4171:4179	-1
e971d410-0af4-4c99-bb96-fb3af179e0c0::span:662:668	e971d410-0af4-4c99-bb96-fb3af179e0c0::span:693:703	-1
9afce3e1-b303-4a95-bab7-7bd56dbe6059::span:6164:6166	9afce3e1-b303-4a95-bab7-7bd56dbe6059::span:6297:6299	-1
37b53a6a-8481-4036-882c-a96eea4b9e7c::span:908:913	37b53a6a-8481-4036-882c-a96eea4b9e7c::span:737:742	-1
c046b67b-3324-4dd5-a5f5-c73725ecb389::span:4149:4152	c046b67b-3324-4dd5-a5f5-c73725ecb389::span:4164:4171	-1
9afce3e1-b303-4a95-bab7-7bd56dbe6059::span:8522:8529	9afce3e1-b303-4a95-bab7-7bd56dbe6059::span:8671:8676	-1
302c9acb-a874-421b-b926-7426d32e0ef2::span:224:235	302c9acb-a874-421b-b926-7426d32e0ef2::span:238:245	-1
09cd2a7e-7963-45ea-8bf7-e58de8bbb363::span:10606:10608	09cd2a7e-7963-45ea-8bf7-e58de8bbb363::span:10990:10994	-1
e41391d5-ce1b-4bf6-bf26-3fbdd2625db0::span:566:578	e41391d5-ce1b-4bf6-bf26-3fbdd2625db0::span:514:523	-1
46293950-dc62-408f-944c-369a51a05e40::span:602:605	46293950-dc62-408f-944c-369a51a05e40::span:619:627	-1
d8387cae-ab43-4797-aa61-af093375e6b3::span:3759:3770	d8387cae-ab43-4797-aa61-af093375e6b3::span:3699:3703	-1
d925621f-5004-4a55-8122-f5da4865a483::span:7766:7771	d925621f-5004-4a55-8122-f5da4865a483::span:7839:7843	1
05cbbaac-a7c4-4674-8aeb-c1f6b6fce761::span:1394:1401	05cbbaac-a7c4-4674-8aeb-c1f6b6fce761::span:1379:1384	-1
e9f73bb0-d758-40a7-bf59-d42521a88294::span:4173:4184	e9f73bb0-d758-40a7-bf59-d42521a88294::span:4140:4146	-1
aa50a630-ee21-4c1a-a3e2-74edb8e250a4::span:5324:5331	aa50a630-ee21-4c1a-a3e2-74edb8e250a4::span:4956:4959	-1
932d6c83-d658-4a4e-a5f3-a7b3aa662bc3::span:2526:2530	932d6c83-d658-4a4e-a5f3-a7b3aa662bc3::span:2559:2562	-1
452aeae8-751c-4cec-8302-7d81cdc6b55a::span:3762:3773	452aeae8-751c-4cec-8302-7d81cdc6b55a::span:3806:3817	1
931042dc-36bd-4b59-8b1d-3b59796ceb59::span:4540:4543	931042dc-36bd-4b59-8b1d-3b59796ceb59::span:4380:4386	-1
77c632db-103a-491e-ae8c-cd7ef3aace00::span:16:31	77c632db-103a-491e-ae8c-cd7ef3aace00::span:519:522	-1
bd43aacf-2b13-40fa-bd9d-e08a3f26d89d::span:890:893	bd43aacf-2b13-40fa-bd9d-e08a3f26d89d::span:1070:1073	-1
78b0b734-c75b-4e25-8770-bf55725ad231::span:150:158	78b0b734-c75b-4e25-8770-bf55725ad231::span:135:147	-1
b281dce6-4196-4c8c-8b87-ef7d073a86be::span:1473:1485	b281dce6-4196-4c8c-8b87-ef7d073a86be::span:1509:1522	-1
78c1a642-4851-4037-bf50-7782ef928a16::span:732:736	78c1a642-4851-4037-bf50-7782ef928a16::span:797:801	-1
a7bb967e-c6ed-452b-a488-3442014b860d::span:221:238	a7bb967e-c6ed-452b-a488-3442014b860d::span:361:381	-1
46d53180-343a-49c8-8fe1-489dcbb6a5e5::span:3854:3863	46d53180-343a-49c8-8fe1-489dcbb6a5e5::span:3899:3903	-1
e868c978-9da9-456a-b16c-2a7d4404666a::span:940:947	e868c978-9da9-456a-b16c-2a7d4404666a::span:895:906	-1
0e09245b-76c7-4eab-8da5-375ac0e0b6aa::span:3456:3460	0e09245b-76c7-4eab-8da5-375ac0e0b6aa::span:3522:3525	-1
c4a07f81-a8c9-4e86-a87c-16144381a6fb::span:3090:3105	c4a07f81-a8c9-4e86-a87c-16144381a6fb::span:3054:3058	1
0466d5cb-256b-41a0-9cd2-cc41d8916ede::span:3082:3088	0466d5cb-256b-41a0-9cd2-cc41d8916ede::span:3028:3049	-1
d8387cae-ab43-4797-aa61-af093375e6b3::span:470:487	d8387cae-ab43-4797-aa61-af093375e6b3::span:617:629	-1
418fd45b-921a-4fe0-8146-d440b52a02f3::span:7977:7983	418fd45b-921a-4fe0-8146-d440b52a02f3::span:7796:7808	-1
2b4e8570-08a6-445e-9ca4-d84d4eed102c::span:615:617	2b4e8570-08a6-445e-9ca4-d84d4eed102c::span:367:371	-1
adb4d585-c501-49e8-b13a-c84ba31f2ce9::span:2013:2021	adb4d585-c501-49e8-b13a-c84ba31f2ce9::span:1951:1965	-1
e868c978-9da9-456a-b16c-2a7d4404666a::span:997:1001	e868c978-9da9-456a-b16c-2a7d4404666a::span:895:906	-1
63d7922b-ba07-47d2-88c1-06431c7302a9::span:3927:3939	63d7922b-ba07-47d2-88c1-06431c7302a9::span:3833:3843	-1
0e09245b-76c7-4eab-8da5-375ac0e0b6aa::span:896:907	0e09245b-76c7-4eab-8da5-375ac0e0b6aa::span:935:940	1
f40939d2-dab0-4921-bd60-56ad4e99b94a::span:2279:2288	f40939d2-dab0-4921-bd60-56ad4e99b94a::span:2168:2175	-1
2d9e4e16-24ff-49bd-a407-5b245fc6a0e6::span:3781:3785	2d9e4e16-24ff-49bd-a407-5b245fc6a0e6::span:3724:3726	-1
0669ca8c-fa26-4312-8a88-2c98bfd380dd::span:207:218	0669ca8c-fa26-4312-8a88-2c98bfd380dd::span:621:632	-1
6538125b-57a3-4029-b30f-cf9d48e65b2e::span:16805:16822	6538125b-57a3-4029-b30f-cf9d48e65b2e::span:16876:16880	-1
3f1717cc-eea1-442b-a0cc-bcd884d00496::span:904:913	3f1717cc-eea1-442b-a0cc-bcd884d00496::span:976:988	-1
a682d7fe-d61c-4e78-a5d0-68b95f490ae7::span:99:108	a682d7fe-d61c-4e78-a5d0-68b95f490ae7::span:161:170	-1
8ed8e52a-d1e9-4df2-b7cf-c5bf3961d40d::span:4969:4981	8ed8e52a-d1e9-4df2-b7cf-c5bf3961d40d::span:5026:5029	-1
0ff8074e-7fec-4823-a9bf-4bb2cfa2c952::span:631:644	0ff8074e-7fec-4823-a9bf-4bb2cfa2c952::span:592:595	-1
4370560d-8ac9-4e60-9d04-27f7a9da7bab::span:121:131	4370560d-8ac9-4e60-9d04-27f7a9da7bab::span:98:115	1
e7b41f2f-d98a-45a1-9616-1d4a65e24501::span:1821:1824	e7b41f2f-d98a-45a1-9616-1d4a65e24501::span:1774:1777	-1
63d7922b-ba07-47d2-88c1-06431c7302a9::span:8748:8749	63d7922b-ba07-47d2-88c1-06431c7302a9::span:8631:8646	-1
f1a7f46a-7904-4ac4-aa65-4f67a3bdf210::span:0:11	f1a7f46a-7904-4ac4-aa65-4f67a3bdf210::span:18:34	1
8ed8e52a-d1e9-4df2-b7cf-c5bf3961d40d::span:3581:3587	8ed8e52a-d1e9-4df2-b7cf-c5bf3961d40d::span:3572:3578	-1
9a01012b-b179-4b4e-951a-ae807f02bf9d::span:2742:2756	9a01012b-b179-4b4e-951a-ae807f02bf9d::span:2725:2736	-1
ed52f0d4-c6d6-45c4-b7e6-c26c19fad7f7::span:1129:1132	ed52f0d4-c6d6-45c4-b7e6-c26c19fad7f7::span:1031:1039	-1
418fd45b-921a-4fe0-8146-d440b52a02f3::span:3807:3812	418fd45b-921a-4fe0-8146-d440b52a02f3::span:3727:3733	-1
6538125b-57a3-4029-b30f-cf9d48e65b2e::span:12434:12451	6538125b-57a3-4029-b30f-cf9d48e65b2e::span:12514:12518	-1
258873e6-1f83-4f6c-9ddd-7e23b4332e41::span:319:324	258873e6-1f83-4f6c-9ddd-7e23b4332e41::span:411:415	-1
ca285806-f17c-4b1e-9459-a6a7cc27f80c::span:5837:5851	ca285806-f17c-4b1e-9459-a6a7cc27f80c::span:4505:4527	-1
9cc94852-697c-4164-9901-8ed3e1574bc3::span:1307:1311	9cc94852-697c-4164-9901-8ed3e1574bc3::span:1365:1374	-1
150691c3-caa1-4258-addc-7869ae5fd1ee::span:619:627	150691c3-caa1-4258-addc-7869ae5fd1ee::span:650:660	-1
626c6478-e6f5-4da1-af93-b0d177241dee::span:4248:4260	626c6478-e6f5-4da1-af93-b0d177241dee::span:4304:4318	-1
98cbec7f-bab7-4024-b5b3-9b542c67989f::span:56:73	98cbec7f-bab7-4024-b5b3-9b542c67989f::span:17:27	-1
80707f8e-7668-43cb-a0a0-04c258274e51::span:1010:1014	80707f8e-7668-43cb-a0a0-04c258274e51::span:1067:1072	-1
091bee07-7ae6-4ed2-9ea0-adbf2c5ebbbc::span:2350:2356	091bee07-7ae6-4ed2-9ea0-adbf2c5ebbbc::span:2444:2448	-1
6d1ef90f-ba46-48f4-91d4-860ba96671f7::span:415:426	6d1ef90f-ba46-48f4-91d4-860ba96671f7::span:134:138	-1
0911842a-7202-450d-b54d-21c283f8d3df::span:320:355	0911842a-7202-450d-b54d-21c283f8d3df::span:771:774	-1
f25bae72-a7a2-440d-a903-b5be994bad5e::span:3455:3465	f25bae72-a7a2-440d-a903-b5be994bad5e::span:3481:3499	-1
2f0b5b28-3558-4b2f-b4ce-5523bb8b2e32::span:1044:1050	2f0b5b28-3558-4b2f-b4ce-5523bb8b2e32::span:1033:1038	-1
79c51309-0c1a-4fae-aa7b-d0a6b5bc9434::span:1206:1210	79c51309-0c1a-4fae-aa7b-d0a6b5bc9434::span:1216:1222	-1
6807fb8a-333f-41fd-bf8b-4b47681a5a08::span:711:726	6807fb8a-333f-41fd-bf8b-4b47681a5a08::span:770:779	-1
3dc9c69c-3e30-4711-ac8b-7bc2c8d928bf::span:37:42	3dc9c69c-3e30-4711-ac8b-7bc2c8d928bf::span:388:401	-1
551460cd-d67a-4001-838f-7c7a040b91b3::span:4002:4005	551460cd-d67a-4001-838f-7c7a040b91b3::span:4023:4035	-1
2a339c82-5086-40e8-91ba-e705418acc0d::span:1082:1083	2a339c82-5086-40e8-91ba-e705418acc0d::span:1411:1421	-1
e41768e8-7b0e-4b3f-b373-69087ebfef44::span:2465:2468	e41768e8-7b0e-4b3f-b373-69087ebfef44::span:2094:2099	-1
f27175a5-e57f-4931-bb8b-85fa9948b89e::span:112:122	f27175a5-e57f-4931-bb8b-85fa9948b89e::span:82:96	-1
7f39a9a1-460d-4cd8-bc31-abb6642e44ee::span:6877:6881	7f39a9a1-460d-4cd8-bc31-abb6642e44ee::span:6663:6667	-1
a7bb967e-c6ed-452b-a488-3442014b860d::span:2130:2137	a7bb967e-c6ed-452b-a488-3442014b860d::span:2105:2118	-1
80707f8e-7668-43cb-a0a0-04c258274e51::span:632:644	80707f8e-7668-43cb-a0a0-04c258274e51::span:575:579	-1
ce7cdec5-23a8-4512-8ab0-b443ba743b4b::span:417:430	ce7cdec5-23a8-4512-8ab0-b443ba743b4b::span:398:411	-1
1c3d813c-0f47-4477-8bc2-e17d295349f3::span:976:980	1c3d813c-0f47-4477-8bc2-e17d295349f3::span:1013:1019	-1
88eb2437-93ce-452d-ada0-905a90d0ccac::span:18:27	88eb2437-93ce-452d-ada0-905a90d0ccac::span:83:94	-1
78b0b734-c75b-4e25-8770-bf55725ad231::span:376:381	78b0b734-c75b-4e25-8770-bf55725ad231::span:353:361	-1
77c632db-103a-491e-ae8c-cd7ef3aace00::span:384:399	77c632db-103a-491e-ae8c-cd7ef3aace00::span:519:522	-1
b015b4a2-ecfc-4ca2-8a9c-8ad477548f0d::span:3258:3262	b015b4a2-ecfc-4ca2-8a9c-8ad477548f0d::span:3221:3225	-1
67255901-6bda-4dca-b19b-0d201266d187::span:1921:1923	67255901-6bda-4dca-b19b-0d201266d187::span:1672:1676	-1
c6a853a3-960e-4857-b048-abb692d1b2cc::span:6512:6516	c6a853a3-960e-4857-b048-abb692d1b2cc::span:6463:6470	-1
fb4bf07f-f54d-49bd-938d-00e4368e3365::span:3353:3356	fb4bf07f-f54d-49bd-938d-00e4368e3365::span:3405:3417	-1
e41391d5-ce1b-4bf6-bf26-3fbdd2625db0::span:4714:4723	e41391d5-ce1b-4bf6-bf26-3fbdd2625db0::span:4669:4673	-1
5d62a1df-78fb-4f84-9c27-9ca1d2f336b5::span:113:118	5d62a1df-78fb-4f84-9c27-9ca1d2f336b5::span:186:202	-1
e41768e8-7b0e-4b3f-b373-69087ebfef44::span:7828:7843	e41768e8-7b0e-4b3f-b373-69087ebfef44::span:7851:7866	-1
80735fd0-91b7-4a53-9eea-14b6831beea3::span:486:489	80735fd0-91b7-4a53-9eea-14b6831beea3::span:411:421	-1
b015b4a2-ecfc-4ca2-8a9c-8ad477548f0d::span:2925:2940	b015b4a2-ecfc-4ca2-8a9c-8ad477548f0d::span:2887:2891	-1
047a9948-ba98-4cfc-8ed5-de8f41761f47::span:543:549	047a9948-ba98-4cfc-8ed5-de8f41761f47::span:600:605	-1
822d4f7f-e420-4987-9fab-92b0686d65d6::span:814:828	822d4f7f-e420-4987-9fab-92b0686d65d6::span:801:811	-1
3957190b-dba0-4f38-9d2f-462e1413b5a7::span:2790:2803	3957190b-dba0-4f38-9d2f-462e1413b5a7::span:2720:2731	-1
9919a7a4-9f22-4f6f-8faa-624e6d87db1d::span:1517:1520	9919a7a4-9f22-4f6f-8faa-624e6d87db1d::span:1446:1449	-1
e9f73bb0-d758-40a7-bf59-d42521a88294::span:256:268	e9f73bb0-d758-40a7-bf59-d42521a88294::span:275:286	-1
e9f73bb0-d758-40a7-bf59-d42521a88294::span:256:268	e9f73bb0-d758-40a7-bf59-d42521a88294::span:194:204	-1
50a06870-afda-45aa-8373-72657369c860::span:3194:3199	50a06870-afda-45aa-8373-72657369c860::span:3107:3111	-1
37dbc698-0b6e-4fce-a417-16c55020e916::span:0:4	37dbc698-0b6e-4fce-a417-16c55020e916::span:120:125	-1
da0d019c-4030-4fdd-aad7-99e22f3cbc4b::span:3540:3558	da0d019c-4030-4fdd-aad7-99e22f3cbc4b::span:3383:3386	-1
47b74a9c-0d47-462d-aedd-6eaa6fa5b011::span:185:197	47b74a9c-0d47-462d-aedd-6eaa6fa5b011::span:378:385	-1
50a663f6-ea11-4ddc-b1db-f12c75287bff::span:1931:1934	50a663f6-ea11-4ddc-b1db-f12c75287bff::span:1886:1896	-1
1e282db5-4270-431f-aebf-2ec89c893f64::span:162:166	1e282db5-4270-431f-aebf-2ec89c893f64::span:172:185	-1
cbe5ae49-4d25-4c12-8e47-c85fbf840d60::span:1329:1335	cbe5ae49-4d25-4c12-8e47-c85fbf840d60::span:1362:1365	-1
b9033f64-a9b5-4d0d-acaa-2d61b1b16214::span:598:604	b9033f64-a9b5-4d0d-acaa-2d61b1b16214::span:417:422	-1
d567cabb-a65f-426f-a283-a7008e00a75e::span:8141:8146	d567cabb-a65f-426f-a283-a7008e00a75e::span:8091:8094	-1
79c51309-0c1a-4fae-aa7b-d0a6b5bc9434::span:1206:1210	79c51309-0c1a-4fae-aa7b-d0a6b5bc9434::span:1095:1100	-1
c4631b6d-747f-470d-a8ce-74b5b379cb86::span:3052:3058	c4631b6d-747f-470d-a8ce-74b5b379cb86::span:3271:3273	-1
46293950-dc62-408f-944c-369a51a05e40::span:2506:2510	46293950-dc62-408f-944c-369a51a05e40::span:2626:2630	-1
f98299c3-6d75-4144-89f0-8fb034f9a008::span:7209:7229	f98299c3-6d75-4144-89f0-8fb034f9a008::span:7096:7105	-1
0466d5cb-256b-41a0-9cd2-cc41d8916ede::span:5412:5420	0466d5cb-256b-41a0-9cd2-cc41d8916ede::span:5431:5444	-1
302c9acb-a874-421b-b926-7426d32e0ef2::span:277:289	302c9acb-a874-421b-b926-7426d32e0ef2::span:248:271	-1
3c47d2c3-010e-4bf5-a5f9-49e49b3fd3dc::span:14:23	3c47d2c3-010e-4bf5-a5f9-49e49b3fd3dc::span:350:359	-1
e41391d5-ce1b-4bf6-bf26-3fbdd2625db0::span:2358:2366	e41391d5-ce1b-4bf6-bf26-3fbdd2625db0::span:2210:2219	-1
e4ecae10-8368-4a2e-80fa-8a7dc1042e60::span:5220:5234	e4ecae10-8368-4a2e-80fa-8a7dc1042e60::span:5285:5297	-1
3c47d2c3-010e-4bf5-a5f9-49e49b3fd3dc::span:861:877	3c47d2c3-010e-4bf5-a5f9-49e49b3fd3dc::span:904:907	-1
27572bad-54fe-45a7-b072-c9f809cd2a3f::span:511:520	27572bad-54fe-45a7-b072-c9f809cd2a3f::span:555:564	-1
2f337552-ae86-4f0b-ac10-5608277a544c::span:715:719	2f337552-ae86-4f0b-ac10-5608277a544c::span:442:449	-1
452aeae8-751c-4cec-8302-7d81cdc6b55a::span:3806:3817	452aeae8-751c-4cec-8302-7d81cdc6b55a::span:3830:3837	1
46d53180-343a-49c8-8fe1-489dcbb6a5e5::span:2694:2701	46d53180-343a-49c8-8fe1-489dcbb6a5e5::span:2711:2726	1
d55b97b4-a758-4bf3-b7e1-ffc3e03d1406::span:216:229	d55b97b4-a758-4bf3-b7e1-ffc3e03d1406::span:3:15	-1
863e3d27-7000-4bda-8e17-c71b6256adc6::span:162:172	863e3d27-7000-4bda-8e17-c71b6256adc6::span:30:42	-1
551460cd-d67a-4001-838f-7c7a040b91b3::span:3144:3155	551460cd-d67a-4001-838f-7c7a040b91b3::span:3174:3184	-1
abc028f4-6e8c-4178-8b18-07f08fb946af::span:7225:7234	abc028f4-6e8c-4178-8b18-07f08fb946af::span:7186:7198	-1
8ed8e52a-d1e9-4df2-b7cf-c5bf3961d40d::span:4885:4901	8ed8e52a-d1e9-4df2-b7cf-c5bf3961d40d::span:4942:4957	-1
c19bb988-3bec-4ceb-b26a-ac0d2c32999d::span:1556:1568	c19bb988-3bec-4ceb-b26a-ac0d2c32999d::span:1580:1600	-1
6d1ef90f-ba46-48f4-91d4-860ba96671f7::span:415:426	6d1ef90f-ba46-48f4-91d4-860ba96671f7::span:144:163	-1
9a164807-c4a3-4d34-8a18-f4aa05d9ab5f::span:656:667	9a164807-c4a3-4d34-8a18-f4aa05d9ab5f::span:257:265	-1
0227451c-1209-4708-9310-49c4c3654f0c::span:92:103	0227451c-1209-4708-9310-49c4c3654f0c::span:61:69	-1
9f22b850-7b8f-4315-9281-258c9c8e90a2::span:1282:1289	9f22b850-7b8f-4315-9281-258c9c8e90a2::span:1272:1276	-1
150691c3-caa1-4258-addc-7869ae5fd1ee::span:3894:3903	150691c3-caa1-4258-addc-7869ae5fd1ee::span:3808:3812	-1
b015b4a2-ecfc-4ca2-8a9c-8ad477548f0d::span:2146:2148	b015b4a2-ecfc-4ca2-8a9c-8ad477548f0d::span:2184:2190	-1
355137fd-21b3-426e-a87e-1c81b0f5326b::span:1482:1485	355137fd-21b3-426e-a87e-1c81b0f5326b::span:1635:1638	-1
9cc94852-697c-4164-9901-8ed3e1574bc3::span:5436:5445	9cc94852-697c-4164-9901-8ed3e1574bc3::span:5653:5657	-1
db66aafc-db5d-4c85-8835-56cea44c496c::span:6967:6979	db66aafc-db5d-4c85-8835-56cea44c496c::span:6901:6911	-1
3c47d2c3-010e-4bf5-a5f9-49e49b3fd3dc::span:5140:5145	3c47d2c3-010e-4bf5-a5f9-49e49b3fd3dc::span:5202:5207	-1
a8488aab-31dc-49d7-83f0-8921c4bda307::span:1084:1092	a8488aab-31dc-49d7-83f0-8921c4bda307::span:1161:1169	-1
de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:2172:2183	de7b0df3-ed3a-4f5d-a53a-cd24d91240db::span:2149:2159	1
5b421541-4922-418f-a054-886ce4965d02::span:16:26	5b421541-4922-418f-a054-886ce4965d02::span:89:98	-1
418fd45b-921a-4fe0-8146-d440b52a02f3::span:7137:7140	418fd45b-921a-4fe0-8146-d440b52a02f3::span:7256:7261	-1
75e1d890-c481-40fb-8d12-34fe6bcbd56d::span:114:130	75e1d890-c481-40fb-8d12-34fe6bcbd56d::span:171:177	-1
c7e9860a-9723-4eb0-ad58-98cb5b8c7dd4::span:2616:2632	c7e9860a-9723-4eb0-ad58-98cb5b8c7dd4::span:2455:2458	1
452aeae8-751c-4cec-8302-7d81cdc6b55a::span:3231:3242	452aeae8-751c-4cec-8302-7d81cdc6b55a::span:3293:3308	-1
be4a798b-ff9b-480a-bf50-05e4b23879c8::span:0:18	be4a798b-ff9b-480a-bf50-05e4b23879c8::span:43:49	-1
da0d019c-4030-4fdd-aad7-99e22f3cbc4b::span:2937:2957	da0d019c-4030-4fdd-aad7-99e22f3cbc4b::span:2915:2931	-1
18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:736:741	18855d26-6e9d-47ea-8fa2-bece4d5b3853::span:898:900	1
da0d019c-4030-4fdd-aad7-99e22f3cbc4b::span:3464:3473	da0d019c-4030-4fdd-aad7-99e22f3cbc4b::span:3540:3558	-1
74925a38-2423-4bae-a6d3-0dc0ea10d43f::span:5662:5669	74925a38-2423-4bae-a6d3-0dc0ea10d43f::span:5753:5756	-1
c046b67b-3324-4dd5-a5f5-c73725ecb389::span:4149:4152	c046b67b-3324-4dd5-a5f5-c73725ecb389::span:4184:4194	-1
c03ca255-1e1c-4031-93c0-623d91188e97::span:5488:5503	c03ca255-1e1c-4031-93c0-623d91188e97::span:5582:5587	-1
69351cfa-d511-4778-90d0-23a7381ebb4b::span:4345:4352	69351cfa-d511-4778-90d0-23a7381ebb4b::span:4494:4501	-1
c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:4472:4478	c393a09d-b1a5-4161-b0e2-073fbcc57cec::span:4692:4698	-1
c9181980-ccd9-4253-bc1e-feb754555c5a::span:230:244	c9181980-ccd9-4253-bc1e-feb754555c5a::span:398:408	-1
f73ca03b-96ba-4570-b101-7925a7a00476::span:3406:3419	f73ca03b-96ba-4570-b101-7925a7a00476::span:3389:3392	-1
74925a38-2423-4bae-a6d3-0dc0ea10d43f::span:4806:4811	74925a38-2423-4bae-a6d3-0dc0ea10d43f::span:4647:4652	-1
a933e597-8f1f-4ccd-abdc-fadf12afaa88::span:1731:1742	a933e597-8f1f-4ccd-abdc-fadf12afaa88::span:1798:1801	-1
0d3bbf87-81f0-4179-b494-4f355c6bf5b5::span:131:140	0d3bbf87-81f0-4179-b494-4f355c6bf5b5::span:164:176	-1
ca1c4db0-c6ee-41c2-afe9-9c67fc15ea47::span:376:379	ca1c4db0-c6ee-41c2-afe9-9c67fc15ea47::span:101:114	-1
2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:4127:4130	2d8e35e7-22b7-48d5-9c07-46dd09f04e44::span:4141:4156	-1
3dc9c69c-3e30-4711-ac8b-7bc2c8d928bf::span:388:401	3dc9c69c-3e30-4711-ac8b-7bc2c8d928bf::span:246:256	-1
7fc3e510-c4e6-44c2-a24b-f9a39bfcfb07::span:3081:3096	7fc3e510-c4e6-44c2-a24b-f9a39bfcfb07::span:3046:3055	-1
