0068_2c2bba14-245d-4ca0-aeba-17311d25d8dd	ELA: This morning we officially started our unit on Greek Mythology by first learning about what Mythology is and how ancient civilizations used it to explain some of the phenomenons they didn't understand.  We then dove right into Greek Mythology by reading the myth about the creation of the world and it's first inhabitants...Titans!\nHealth: Before we get into the nitty gritty details of Health this year, I'll spending some time during this class to teach a few essential skills that I believe will benefit the students for the rest of the year as well as High School.   Today we focused on how to give an effective presentation in front of an audience.  Students learned about everything from what information should be on slides, to font size/colour and how to successfully keep your audience engaged.  Students will work at applying these skills next week when they will be tasked with preparing their own small presentation about themselves.\nReligion: After lunch students were given the half hour period to work on the Coat of Arms assignment they started yesterday.\nMath: Students spent the entire period finishing up the textbook assignment from yesterday and working on the new 2.1 handout.\nUpcoming Due Dates & Homework\nReligion: Coat of Arms due on Thursday, September 10th Math: Pg. 51-15 - Due on Tuesday, September 8th\na) 1-6,9,11,12,19\nb) 3-6,9, 11-18\nc) 6, 9,11, 13, 14, 15, 17, 19, 20, 21, 22 Watch 2.2 video and take notes for Tuesday, September 8th 2.1 Handout due on Wednesday, September 9th Reminders: -Boys Football game at St. Pius on Tuesday, September 8th at 4:00
0069_a8a198c1-5d16-4f68-93f5-4254edd1fd97	I remember the first time I became consciously aware of my fat attraction. I was sixteen, sitting on the couch with my high school boyfriend watching Ruben Studdard sing “Ain’t Too Proud to Beg” on American Idol . My boyfriend was skinny and white, with dyed blue-black hair, and I loved him, as much as an emotionally-embryonic teenager can love someone. I loved him, and I loved fucking him, but watching this 400-pound man on the TV stirred something in me. I wanted his body next to mine. I gave my boyfriend a hand-job, and imagined what Ruben’s heavy embrace would feel like, something like a down comforter mixed with a hot bath. \n \n“It’s not a fetish,” I sometimes find myself explaining. I don’t exclusively fuck fat people, just like I don’t exclusively fuck black people. Out of the—one, two, give me a minute—nine people I’ve slept with or dated this year, three have been fat. Last year I dated two men who you might classify as “obese” and who I classify as “some of the best sex I’ve ever had.” The fact that I even have to qualify my attraction to them outside of fetishization is fucked up and depressing, but that’s the world we live in. Most people are so conditioned to view fat bodies as undesirable that those of us who desire them are automatically labeled deviants. \n\n \nI should probably admit right now that I am fat myself. I’m barely 5′1″ and 135 pounds and wear a size 6 and a 34DD and I’m sure there are many people who wouldn’t call me fat. But I refuse to think of the word “fat” as a negative term. I hate when I make an offhanded comment about being fat, and someone immediately says, “You’re not fat!” as if to consider myself fat is the worst, most self-hating thing in the goddamn world. I’m certainly not thin or skinny, and I grew up thinking of myself as a fat person—I have what I like to call “fat kid brain.” And now that I’ve come to accept and love that part of who I am, thanks to friends and partners and therapy and a career as a nude art model, I’m loathe to let go of that aspect of my identity. I also absolutely have body dysmorphia, which, in conjunction with my anxiety disorder, more often manifests as an issue of perception—whether or not I’m okay with being fat, I never know how other people see me, because I can’t trust what my brain tells me is being displayed in the mirror. It’s one reason why I love Instagram and take so many selfies—it’s the only way I can see myself through other peoples’ eyes. The only way I can ask, “I love my fat body—do you?” And the answer is almost always yes. A big part of learning to think of myself as beautiful was realizing that many of the women I am attracted to are as fat as I am, if not more. And if I want to be with a fat girl, surely there are people out there who want to be with me. \n  \n   \nAnd duh, there are plenty . \n \nIf you’ve never fucked a fat person, take a minute and ask yourself why. Is it that you truly find their bodies ugly? Are you afraid that fat stigma is going to rub off on you, that people will see you loving a fat person and think that means there’s something wrong with you? Are you fat and unhappy with your own body? Are you not-fat and unhappy with your own body? Has the media conditioned you to believe that sex with fat people is somehow more difficult and less enjoyable (spoiler: it’s not)? Or is it that you have fucked a fat person but insisted to yourself or to them that they’re not fat, instead of telling them what part of their fatness you consider sexy? \n \nI could rhapsodize about the feel of soft skin and flesh you can dig your nails into, about men and women with barrel chests and wide asses and round faces and strong arms. But, as choice as I find it, the hotness of fat people is something you have to discover for yourself. \n \nThe other part of loving fat bodies is realizing that, for people socially coded as undesirable for any reason, a fair amount of narcissism is a healthy and necessary thing. In the immortal words of RuPaul, “If you can’t love yourself, how in the hell you gonna love somebody else?” And this is an issue that I struggle with all of the time. Because I am attracted to fat people, and I am also attracted to people who aren’t drowning in a sea of self-loathing. I don’t want someone who wants to change everything about themselves. I don’t want someone who thinks they can’t have style because they’re fat. I don’t want someone who believes the lie that clothes that highlight their fatness are unflattering. I don’t want someone who doesn’t think fat people can be sexy. I want to be able to give the person who makes me wet a compliment and have them say, “Thank you,” instead of “Ugh, whatever, you’re just saying that”. \n \nI’m not saying that feeling positively about fat bodies, be they your own or someone else’s, is easy. It takes real work to break down the connections in our brain that equate fatness with guilt and shame and ugliness and blame. This is one reason why it’s crucial for there to be an increasingly wider representation of body types in media, and for those representations to be nuanced. It’s one reason why Mindy Kaling’s success, and her show’s depiction of a not-thin woman of color as an intelligent, complicated, and desirable woman who dates all kinds of men is important. There’s this weird standard for on-screen relationships that bleeds out into our everyday lives: that if one person is a certain level of culturally-determined hotness, their partner should be equally hot. That a “10″ should only date other “10s,” as it were. This is not how attraction works. And the unfortunate dialogue that reinforces the idea that some people “aren’t good enough” for us and that others are “out of our league” is probably keeping a fair amount of us from having a healthy relationship with someone with whom we are both intellectually and physically compatible. \n \nThere have been many articles that call attention to the TV husband whose wife is “too hot” for him. I would link to some of them but I...don’t want to, so if you’re interested in substantive proof and/or getting really depressed about male body shaming, you can do what I did and Google “tv husband too fat”. One piece from 2010 opens—sincerely, unironically, and humorlessly—with the line, “In real life, fat guys never get the girl.” Fuuuuuuuuuuuuck yoooooooou. Fuck anyone who has fed into this system that keeps men from believing that women like me exist. And if your argument is that we see fat husbands with thin wives but not the other way around, the solution to that problem is not to body shame fat men—instead, let’s use the fuel of our outrage to get more fat women with diversely hot partners on television. \n \nI once spent a summer in love with a fat friend. We would hang out at his place, watching Freaks and Geeks while I rhapsodized about my crush on chubby, jewfro-ed Seth Rogen. At some point, when I couldn’t take any more late nights spent smoking blunts and pressing my cleavage against his chest and wishing he would just kiss me, I finally said to him, “I am attracted to you in a multitude of ways. How do you feel about that?” He didn’t know. He sent me an email about “valuing his friendships with women” that at the time felt like a classic blow-off. A year later he apologized for how he handled the situation: “I didn’t think of myself as attractive, so I didn’t know what to do when you told me that. I didn’t trust that what you were saying could be true, so I freaked out and pushed you away.” Because of his body shame we both ended up hurt and unhappy, we lost the chance for a romantic relationship, and our tight-knit friendship suffered as well. \n \nI’ve always been an impatient, make-the-first-move kind of girl, but I have a rule against doing that now. I need to be with someone who I know is confident enough to read my blatantly encouraging signals and act on their desire for me. I need someone who doesn’t second-guess my attraction for them, who can look at themselves in the mirror and see a lovable, fuckable, hot-ass body. Yes, I fuck fat people and skinny people and everyone in between—but I only fuck people who don’t hate themselves. Just think of what could happen if we all work a little harder to see and express and depict and acknowledge the endless spectrum of human beauty the world has been gracious enough to give us. We might find ourselves with more—more joy, more orgasms, more opportunities, more love. And a little more can be a very good thing. \n \nEloise LeBel is a Los Angeles-based writer of various concerns, including her blog Sexistential Questions . You can find her on Twitter at @eloiselebel . \n \nIllustration by Jim Cooke.
0070_b023c0e4-52e9-4d77-a41c-0a3bfa3b3a7d	Dwyer’s View: Enjoy the mometBob DwyerSeptember 16, 2015I’m excited to be going to the Rugby World Cup and it certainly brings back memories of 1991. It’s really not like any other rugby tour  – the feeling when you arrive in the place is that the whole country is alive with anticipation. All of the towns and cities where the teams are based have that feeling of excitement and it gets picked up by the squads. If you approach it in the right way – to have the ‘on/off’ switch – you can really enjoy yourself (sensibly of course). It’s like nothing else and you shouldn’t miss out on the occasion. Having said that you also have as a team squad member to understand that every team there is going to put on its absolutely best performance; having prepared with 28 years of experience (since 1987) of how you prepare for such a tournament. Normally the Wallabies wouldn’t be that concerned about playing Fiji – they have ability but over 80 minutes of a test match we can handle them – but we certainly won’t be going into the first match that way. Fiji are better prepared than ever before. I’ll be keen to see them against England and then on the 23rd. I’ve got great expectations for our team. Sure they can win it (theoretically any team can), but to really do so you need high class players at their best, team-work at its best and you can’t afford an off day. What I can say is that personally I’m confident that the coaching staff and team admin understand their roles very, very well. I’m impressed with the whole coaching staff – it’s as good as anyone is going to have. Cheika has also shown that he’s very good at tournament rugby. He gets them to their best when the best is needed- as shown at Leinster. I’m also encouraged that over the last 12 months he’s been gradually refining the squad to where it is now. View image | gettyimages.com If there’s anything that’s had me a little concerned is that I don’t see that either of our 9s are playing at their technical best. Both have a backswing and move sideways – Phipps does more the former and Genia more the latter. I hope that Steve Larkham has noted it and removed it from the game of two potentially very good players; it’s critically important that we don’t give anyone the chance to disrupt us in the the transition zone from tight to wide. Outside of that I have no great concerns about the team. The scrum is first class – better than anyone in our pool. If reffed properly, we’ll have no problem. With Douglas, Simmons, Fardy – even Hooper or Pocock taking a ball – our line-out will be in good shape as well. I remember well in 1991 we always said that as a team going into the tournament “we believe if we play to the best of our ability we can give any team a shake” and we can genuinely say that now. All we have to do is play to the best of our ability . Some people think our pool is a difficult assignment, but succeeding it leaves us in great shape. If we’re going to go anywhere in the tournament we’ve got to be able to beat Fiji and it gives us a good lead up into England and Wales. It’s an exciting time for us and we’ve got reason to be able to hope our team can play to their best of their ability. As for competition should we progress, over the last few years England have improved, but then in the last few months gone backwards. Can they turn it around? One of the traditionally great tournament teams has certainly been South Africa who can lift, but they haven’t looked good in the lead up. In 1995 New Zealand looked far and away the best team in the comp, but then South Africa played over New Zealand for the whole of the final. In 2007 they managed to beat one team after another to win (what was a lacklustre tournament to be fair). They haven’t looked great this season but will  be there or there abouts. View image | gettyimages.com France struggled totally in 2011 losing two games along the way but then were very unlucky to not be champions, save for a couple of refereeing decisions. Wales have been consistently good but always the bridesmaid and it’s hard to think they can overcome the loss of Halfpenny and Webb. Halfpenny is surely the world’s number 1 fullback with his goal kicking. Webb has risen to being a world class scrum half. How can they survive the loss of both? It’s down to the usual suspects – the three southern hemisphere teams, England and France. I’ve left Ireland out because I haven’t been impressed with their trials at all. They’r really struggling to re-build a three-quarter line bar Rob Kearney. I can’t see who’s going to come through there. How do you win a world cup without one? Shocks? I can see Fiji producing one. I’m not sure of anyone else. Above all the rugby world cup is a celebration of the game and we should approach the tournament that way. Some people say they’re not sure how far Australian can go, should they buy finals tickets? But it’s about the world game and the excitement for all the countries. It’s not just about your team winning, but them all doing their best – otherwise there’s no point in 60% of the teams going at all. Just enjoy it for what it is – a special tournament indeed. Related Itemsnews
0071_81565e6f-6fb5-4abe-a811-09b1cd740c7e	"By Sept. 15, 2015, 8:01 a.m. exit \nAustralia's soon-to-be prime minister Malcolm Turnbull was apparently a very busy man on Monday night. \n\nNot only did he oust Tony Abbott, according to one English publication, he went after a Paul Abbott too. \n\nThe Independent marked news of Australia's leadership change a quarter of the way down its home page with the headline: "" How Malcolm Turnbull seized his moment to unseat long-time rival Paul Abbott "". \n\nBut perhaps it is not all as wrong as it seems. Paul Abbott is in fact an English screenwriter and producer who has worked on shows that critics might arrange to sum up the trajectory of Mr Abbott's term in the big seat:  Reckless, Shameless, State of Play, Touching Evil, Clocking off and  Exile.  \n\nAnd maybe being labelled Paul was one of the nicer ways for Tony to be sent off into his post-prime minister life. \n\nAt the least The Independent cared. Many of our regional neighbours - like The Jakarta Post and the China Daily - were running stories written by wire agencies on Tuesday. \n\nOthers like the Washington Post  are still struggling to get over the time Mr Abbott ate a raw onion, skin and all. \n\n""Tony Abbott, ousted Australian prime minister, is being mocked with photos of raw onions,"" ran one of its stories . \n\nThe BBC also revived the onion scandal, reporting on the #putyouronionsout social media reaction. \n\nThe New York Times , which recently published an editorial criticising Mr Abbott's approach to asylum seekers , reported that Mr Turnbull "" is likely to be more open to the outside world and less conservative in approach then Mr Abbott "". \n\nSeveral international news outlets played up the revolving door of Australian politics, concentrating on the fact that Australia has had five prime ministers in five years. \n\n""Down under, they call it ""front stabbing."" Turnbull replaced the effective but highly divisive Tony Abbott on Monday to become Australia's 29th prime miinster [sic],"" was how  Slate 's coverage started. \n\nAustralia's Wikipedia page was even reportedly altered to say that ""the main national sport is the Leadership Spill which fixates the nation on a random but regular basis."" \n\nMany outlets also hammed up Mr Turnbull's stance on climate change and marriage quality. \n\nAustralia's conservative prime minister, Tony Abbott, is ousted by his progressive nemesis http://t.co/Fu44W9gQf4 pic.twitter.com/aGyd20JQ8w — The Economist (@TheEconomist) September 14, 2015 \n\nDeputy Prime Minister Julie Bishop has expressed no concern about Mr Turnbull's standing on the world stage. \n\nOn Tuesday morning she told the Today that she had received many calls from world leaders overnight. \n\n""They know Malcolm Turnbull well and he knows many of them personally,"" she said. \n\nThe story Liberal leadership: World reacts to Malcolm Turnbull ousting Tony Abbott first appeared on The Sydney Morning Herald ."
0072_be499e1d-27bf-4243-b96b-b5e69945ce9e	140 million women worldwide have undergone FGM, mostly because practicing communities believe it makes them a 'better wife'. That is why one male anti-FGM activist believes men must get involved in the fight to end FGM.
0073_620b38e8-9dd6-4f93-964a-31bc79099218	On Up With Steve Kornacki on MSNBC, Dr. Jason Johnson joined guest host Jonathan Capehart, former Congresswoman Nan Hayworth, and Chicago Sun-Times reporter Lynn Sweet for a roundtable discussion on the issues of the day. Part 1: Syrian Refugees Part 2: Joe Biden’s Rumored Presidential Campaign Part 3: Hillary Clinton E-Mail Scandal Part 4: Hugh Hewitt Quizzes Donald Trump on Foreign Policy Part 5: New Polling from Iowa and New Hampshire Part 6: Jeb Bush’s Bad Week Part 7: High School Sports Injuries
0074_e0506c0e-7f89-4eea-b15e-cc9926a6918d	"The Dallas News.Net  Monday 28th September, 2015  \n U.S President Barack Obama today announced that more than 50 countries have stepped up and promised to contribute 30,000 new troops and police for the United Nations peacekeeping operations and lauded UN chief Ban Ki-moon's efforts to achieve zero tolerance policy against 'abusive peacekeepers'. \nAddressing the Leaders' Summit on Peacekeeping, Obama thanked the international community for rising to the call of committing to world peace in such a significant way. \n \n""Today we are here to together reform the peacekeeping body and together there is much more we need to do. I want to thank all of you. We are very proud that the International community has acted responsibly in such a way,"" he said. \n \nHe also announced that the United States will double the troops, helicopters, training and defence articles for the peacekeeping operations. \n \n""As the largest contributor to peacekeeping operations, I am issuing new US directives, double US officers. More than 50 countries are committing 30,000 new troops and police and they are stepping up with helicopters and medical units, this represents significant progress,"" Obama said. \n \nThe US President, however, added that peace operations are not the solution to all problems and stressed on acknowledging that the 'abuse' by peacekeepers has to end. \n \nThis came in the wake of the UN being badly shaken by a string of sexual abuse claims targeting its peacekeepers, in particular in the Central African Republic where many of the 17 allegations involve underage victims as young as 11. \n \nBan Ki-moon had warned that he was ready to throw out entire peacekeeping units if their country fails to take action against soldiers accused of sexual abuse, according to reports. \n \nThe warning was among a series of measures unveiled by the UN chief at a meeting with the 124 countries that contribute troops and police to the UN peace missions worldwide. \n \n""Mr Secretary General, we commend you for raising this issue. We have to ask for zero tolerance on this issue and we need to improve protection of civilians as the current guidelines are being implemented unevenly,"" Obama added. \n \nHe assured that if the steps that he had announced were embraced, then it would strengthen the peace operations for the decades to come. \n \n""The decision and the commitments that we make today can help ensure that our peacekeepers have success in their mission. I want to thank all of you for your partnership and the commitments that the nations are making here,"" Obama said. \n \nHe reiterated his stand that the United States will remain a pillar of strength and a strong partner to the rest of the world in this mission. \n \nPrime Minister Narendra Modi will also address the summit. (ANI)"
0075_f3a97d44-fd87-4e28-b771-4d3481c6a50e	"(CNN) -  \nLaw enforcement officers continued to search Thursday for three men suspected of killing Fox Lake police Lt. Joe Gliniewicz. The suspects have been described only as two white men and one black man. \n\nGliniewicz was a hero to many in Fox Lake, a community of about 10,000 people in northern Illinois. Hundreds of people gathered Wednesday night for a vigil to honor the 30-year police veteran. He led the local police explorers' program, mentoring and training youths who are interested in becoming officers. \n\nHe was also a husband and father of four. \n \n""Joe was my best friend and my world. My hero,"" Melodie Gliniewicz told more than 1,000 people at the candlelight vigil Wednesday evening. \n\nShe said her husband was ""the love of my life for the last 26½ years. He was my rock as much as I was his rock."" \n\nThe last day of work \n\nGliniewicz was on his way to work Tuesday morning, in the cruiser that he had taken home the day before, when he saw three suspicious people, Lake County Major Crime Task Force Cmdr. George Filenko said. \n\nThis would not have been unusual as Gliniewicz was the type of officer who considered himself on duty as soon as he rolled into town, Filenko said. \n\nThe lieutenant made the first call at 7:52 a.m. and called three minutes later to request backup. The backup units arrived at 8:01 and found their fellow officer dead, roughly 50 yards from his vehicle, at 8:09, Filenko said. \n\nAuthorities initially marked off a 2-square-mile area across tricky terrain and brought in helicopters, K-9 units, federal agents, night-vision equipment and body-heat sensors. Police cleared every home in the cordoned-off area and fielded more than 100 tips, Filenko said. \n\nOn Wednesday, they widened the search area. \n\nSo far, police have found no witnesses, but they are reviewing surveillance tapes from area buildings. \n\n""Videos are coming from a number of places. Businesses. Factories. Gas stations,"" Filenko said. \n\nThey also have one video from a truck driver who had a camera in his vehicle and was in the area Tuesday. \n\nAn autopsy was completed, but authorities aren't releasing the results yet, Filenko said. The Northern Illinois Police Crime Laboratory is expediting its review of evidence to determine whether there was any fingerprint or DNA transfer. \n\nTechnicians should have that analysis finished within a ""day or so,"" he said. \n\nA challenging search \n\nThe FBI, U.S. Marshals and the Bureau of Alcohol, Tobacco, Firearms and Explosives joined in the hunt. More than 400 law enforcement officers raked through the heavy woods near Fox Lake on foot, all-terrain vehicles and horseback. \n\nLocal police officers have volunteered to come in while they're off duty, and other law enforcement officers in the surrounding area have called to offer their assistance, Filenko said. \n\nAsked whether he had a deadline for calling off the search, Filenko said, ""I'm not going to set a time limit on this. I have a murdered colleague. ... We're not going to stop."" \n\nFollowing a false lead \n\nOn Wednesday night, an Illinois woman sent 100 officers scrambling after saying she saw two men who fit the description of the cop killers police have been looking for. \n\nBut after hours of searching, police said, they discovered she had made the whole story up. \n\n""It's very disappointing because our resources could have been used somewhere else,"" Lake County Sheriff's Detective Christopher Covelli said early Thursday morning. \n\nOn Wednesday night, Kristin B. Kiefer, 30, called police and said she was driving and pulled over near a cornfield because she was having car trouble, Covelli said. \n\nKiefer told officers a white man and a black man tried to get in her car, Covelli said. She said when she picked up her phone to call police, the two men fled into the cornfield. \n\nMore than 100 federal, state and local law enforcement officers descended on the area overnight. Eleven K-9 officers and three aircraft also responded to the tip. \n\nBut Kiefer later admitted she fabricated the story because she was looking for attention, Covelli said. \n\nShe was charged with two counts of disorderly conduct -- one felony, one misdemeanor -- due to the false report, the detective said. \n\nKiefer was being held Thursday morning at the Lake County jail and is scheduled to have a bond hearing later in the day."
0076_cfad6032-8b09-45ef-84bd-bec07e5afe0c	Ireland have received a significant World Cup boost with prop Cian Healy passed fit to start after neck surgery. \n\nLoosehead prop Healy has battled neck problems since May, but has recovered just in time and will be available for Saturday’s Pool D opener against Canada. \n\n \n\nScrum-half Conor Murray has been passed fit after concussion, with Rob Kearney also over knee niggles for the Cardiff clash with Canada. \n\nIreland team manager Mick Kearney admitted Healy endured “a degree of pessimism” earlier in the summer, fearing he would miss the World Cup, before grafting his way back to fitness. \n\n“The 31-man squad are all fit and available for selection against Canada for Saturday,” said Ireland team co-ordinator Kearney. \n\n“Cian’s great, obviously Cian had a few dark days across the summer but towards the end of August he made fantastic progress. \n\n“He’s been in full training for the last two weeks and I’m delighted to report that he is available for selection at the weekend against Canada. \n\n“I think the fact that he is available and is fit I think it’s a huge boost to everyone in the squad and a huge boost to Cian as well. \n\n“I think everyone is thrilled for him, because over the last 12 months between a couple of injuries and operations he’s been out of action for a very long time. \n\n“He worked incredibly hard over the course of the three or four months. \n\n“I suppose there was a degree of pessimism about him for a while but certainly towards the end of August that all turned good and he’s been really flying and in great form since then. \n\n“And I think it would be great to see him get some game-time at the weekend.” \n\nJohnny Sexton and Simon Zebo suffered cramp in Ireland’s 21-13 defeat to England at Twickenham on September 5 but recovered without any issues. \n\nIreland head coach Joe Schmidt’s decision to include Healy in his final World Cup 31 has now been vindicated, even though the Leinster prop was not fully fit when selected. \n\nHealy’s presence will provide a clear advantage for Ireland in their target of reaching a first-ever World Cup semi-final. \n\nHooker Rory Best hailed 27-year-old Healy’s return as handing boss Schmidt’s squad a sizeable lift, off the back of consecutive warm-up defeats to Wales and England. \n\n“He’s a world-class player and he’s made an unbelievable recovery,” said Best. \n\n“But we know that about him, he has a tendency to come back really quickly and just to have that capability within your squad. \n\n“We’re very lucky to have Jack McGrath and Cian who are both fantastic looseheads, and you saw Jack really coming to the fore in the last Six Nations. \n\n“That’s put pressure on Cian and you can see the way he’s responded, and the way he’s come back this summer, he’s hungrier than ever to come back in and to try to get that starting spot back. \n\n“And he will be desperate to establish himself again as the world-class player that he is.”
0077_4ad5aaad-5e8a-4644-a6ca-9179b249b72d	"AUSTIN, TX -- (Marketwired) -- 09/01/15 --  NSS Labs, Inc., the world's leading security research and advisory company, announced today that Neal Hartsell has joined NSS as Executive Vice President of Marketing and Product Management, and Garrett Jones has come aboard as Vice President of Sales. Cathy Main, who previously served as Vice President Marketing, has been named Vice President of Corporate Relations. All three serve on the Executive Committee at NSS and report to Vikram Phatak, Chief Executive Officer. \n \nNeal Hartsell, a 25-year veteran of strategic product marketing and product management, will be responsible for expanding NSS's brand reach and business growth, as well as driving the strategic product direction and go-to-market execution of Cyber Advanced Warning System, a new Security as a Service offering launched in March 2015. Hartsell has held Vice President of Marketing and Product Management positions at Click Security, RGB Networks, RipCode, TippingPoint, 3Com, Crossroads Systems and Surgient Networks. Additionally, he has held senior product marketing management positions at Cisco Systems, ECI Telecom, Northern Telecom, and NetSpeed. \n \nGarrett Jones has 20 years of experience in direct sales, channel, business development and strategic alliances. He will be responsible for global enterprise sales in the NSS portfolio. Previously, Jones was Vice President of Sales at Spanning Cloud Apps, a Cloud to Cloud Data Protection company recently acquired by EMC. Before Spanning, he was the Vice President of Global Channel Operations for Symantec, where his team led the development of the company's global channel strategy and redesigned the partner programs. \n \nCathy Main, who joined NSS Labs in 2012 to develop and execute a high-end brand awareness campaign for NSS, will now focus solely on strategic relations, corporate communications, brand strategy, and thought leadership initiatives. Ms. Main is an accomplished executive with over 20 years experience in business development, public relations, marketing and management. Prior to joining NSS, she was Vice President Marketing for Deluxe Entertainment Services Group. \n \n""Both Neal and Garrett bring a tremendous amount of industry experience to NSS, and Cathy has helped position NSS for where we are today,"" said Vikram Phatak, CEO. ""This is an exciting growth period for NSS. We are fortunate to have such a strong executive team leading NSS into the future."" \n \n About NSS Labs, Inc. \nNSS Labs, Inc. provides insight that helps businesses become more secure. Focusing exclusively on IT security, NSS delivers value through its world-leading security product testing laboratory, security research and analyst services, and Cyber Advanced Warning System -- a cloud service offering that leverages product testing and an adversary engagement network. Through these capabilities, NSS delivers unparalleled cyber risk guidance to CEOs, CIOs, CISOs, and information security professionals from many of the largest and most demanding enterprises around the world. For more information, visit www.nsslabs.com . \n  \nContact: \nTom Resau \nW2 Communications \nPhone: +1 (703) 877-8103 \ntom@w2comm.com"
0078_b1ed13ae-1c50-4b6c-ba78-99b62f868507	"Russia's Maria Sharapova wipes her face as she plays against Czech Republic's Barbora Strycova during their women's singles match at the Wuhan Open tennis tournament, Hubei province, China, September 28, 2015. REUTERS/China Daily  \n(Reuters) - Maria Sharapova's return from injury after an almost three-month break was cut short on Monday after the world number three suffered an arm injury at the Wuhan Open in China. \n\nThe Russian, who missed the entire U.S. hardcourt season with a leg injury, was into a deciding set against Czech player Barbora Strycova when she called for the trainer. \n\nDespite playing on for another couple of games she quit while leading 7-6(1) 6-7(4) 2-1. \n\nThe former world number one had not played a match since losing to Serena Williams in the Wimbledon semi-finals in July. \n\nSharapova's latest setback could put the 28-year-old's participation in next week's China Open in Beijing in doubt, but the Russian is hopeful she will be fit for the WTA Finals in Singapore at the end of next month and the Fed Cup final against Czech Republic in mid-November. \n\n""I've had my fair share of serious injuries, and I know that this is far from it, something that I just have to take care of,"" the 28-year-old told reporters. \n\n""I mean obviously, Singapore and Fed Cup is a big priority for myself. I'll do everything in order to be healthy for that."" \n\n(Writing by Sudipto Ganguly in Mumbai; editing by Martyn Herman)"
