2N6426-D,2N6426,V,ce_v_unit
2N6426-D,2N6426,40,cb_v_max
2N6426-D,2N6426,V,cb_v_unit
2N6426-D,2N6426,12,eb_v_max
2N6426-D,2N6426,V,eb_v_unit
2N6426-D,2N6426,500,c_current_max
2N6426-D,2N6426,mA,c_current_unit
2N6426-D,2N6426,625,dev_dissipation
2N6426-D,2N6426,mW,dev_dissipation_unit
2N6426-D,2N6426,-55,stg_temp_min
2N6426-D,2N6426,150,stg_temp_max
2N6426-D,2N6426,C,stg_temp_unit
2N6426-D,2N6426,20000,dc_gain_min
2N6426-D,2N6426,30000,dc_gain_min
2N6426-D,2N6427,ON Semiconductor,manufacturer
2N6426-D,2N6427,NPN,polarity
2N6426-D,2N6427,3,pin_count
2N6426-D,2N6427,40,ce_v_max
2N6426-D,2N6427,V,ce_v_unit
2N6426-D,2N6427,40,cb_v_max
2N6426-D,2N6427,V,cb_v_unit
2N6426-D,2N6427,12,eb_v_max
2N6426-D,2N6427,V,eb_v_unit
2N6426-D,2N6427,500,c_current_max
2N6426-D,2N6427,mA,c_current_unit
2N6426-D,2N6427,625,dev_dissipation
2N6426-D,2N6427,mW,dev_dissipation_unit
2N6426-D,2N6427,-55,stg_temp_min
2N6426-D,2N6427,150,stg_temp_max
2N6426-D,2N6427,C,stg_temp_unit
2N6426-D,2N6427,10000,dc_gain_min
2N6426-D,2N6427,20000,dc_gain_min
2N6426-D,2N6427,14000,dc_gain_min
2N6427,2N6427,Fairchild,manufacturer
2N6427,2N6427,NPN,polarity
2N6427,2N6427,3,pin_count
2N6427,2N6427,40,ce_v_max
2N6427,2N6427,V,ce_v_unit
2N6427,2N6427,40,cb_v_max
2N6427,2N6427,V,cb_v_unit
2N6427,2N6427,12,eb_v_max
2N6427,2N6427,V,eb_v_unit
2N6427,2N6427,1200,c_current_max
2N6427,2N6427,mA,c_current_unit
2N6427,2N6427,625,dev_dissipation
2N6427,2N6427,mW,dev_dissipation_unit
2N6427,2N6427,-55,stg_temp_min
2N6427,2N6427,150,stg_temp_max
2N6427,2N6427,C,stg_temp_unit
2N6427,2N6427,10000,dc_gain_min
2N6427,2N6427,20000,dc_gain_min
2N6427,2N6427,14000,dc_gain_min
2N6427,MMBT6427,Fairchild,manufacturer
2N6427,MMBT6427,NPN,polarity
2N6427,MMBT6427,3,pin_count
2N6427,MMBT6427,40,ce_v_max
2N6427,MMBT6427,V,ce_v_unit
2N6427,MMBT6427,40,cb_v_max
2N6427,MMBT6427,V,cb_v_unit
2N6427,MMBT6427,12,eb_v_max
2N6427,MMBT6427,V,eb_v_unit
2N6427,MMBT6427,1200,c_current_max
2N6427,MMBT6427,mA,c_current_unit
2N6427,MMBT6427,350,dev_dissipation
2N6427,MMBT6427,mW,dev_dissipation_unit
2N6427,MMBT6427,-55,stg_temp_min
2N6427,MMBT6427,150,stg_temp_max
2N6427,MMBT6427,C,stg_temp_unit
2N6427,MMBT6427,10000,dc_gain_min
2N6427,MMBT6427,20000,dc_gain_min
2N6427,MMBT6427,14000,dc_gain_min
AUKCS04635-1,2N3906,AUK,manufacturer
AUKCS04635-1,2N3906,PNP,polarity
AUKCS04635-1,2N3906,3,pin_count
AUKCS04635-1,2N3906,-40,ce_v_max
AUKCS04635-1,2N3906,V,ce_v_unit
AUKCS04635-1,2N3906,-40,cb_v_max
AUKCS04635-1,2N3906,V,cb_v_unit
AUKCS04635-1,2N3906,-5,eb_v_max
AUKCS04635-1,2N3906,V,eb_v_unit
AUKCS04635-1,2N3906,-200,c_current_max
AUKCS04635-1,2N3906,mA,c_current_unit
AUKCS04635-1,2N3906,625,dev_dissipation
AUKCS04635-1,2N3906,mW,dev_dissipation_unit
AUKCS04635-1,2N3906,-55,stg_temp_min
AUKCS04635-1,2N3906,150,stg_temp_max
AUKCS04635-1,2N3906,C,stg_temp_unit
AUKCS04635-1,2N3906,100,dc_gain_min
BC182-D,BC182,ON Semiconductor,manufacturer
BC182-D,BC182,NPN,polarity
BC182-D,BC182,3,pin_count
BC182-D,BC182,50,ce_v_max
BC182-D,BC182,V,ce_v_unit
BC182-D,BC182,60,cb_v_max
BC182-D,BC182,V,cb_v_unit
BC182-D,BC182,6,eb_v_max
BC182-D,BC182,V,eb_v_unit
BC182-D,BC182,100,c_current_max
BC182-D,BC182,mA,c_current_unit
BC182-D,BC182,350,dev_dissipation
BC182-D,BC182,mW,dev_dissipation_unit
BC182-D,BC182,-55,stg_temp_min
BC182-D,BC182,150,stg_temp_max
BC182-D,BC182,C,stg_temp_unit
BC182-D,BC182,40,dc_gain_min
BC182-D,BC182,120,dc_gain_min
BC182-D,BC182,80,dc_gain_min
BC182-D,BC182B,ON Semiconductor,manufacturer
BC182-D,BC182B,NPN,polarity
BC182-D,BC182B,3,pin_count
BC182-D,BC182B,50,ce_v_max
BC182-D,BC182B,V,ce_v_unit
BC182-D,BC182B,60,cb_v_max
BC182-D,BC182B,V,cb_v_unit
BC182-D,BC182B,6,eb_v_max
BC182-D,BC182B,V,eb_v_unit
BC182-D,BC182B,100,c_current_max
BC182-D,BC182B,mA,c_current_unit
BC182-D,BC182B,350,dev_dissipation
BC182-D,BC182B,mW,dev_dissipation_unit
BC182-D,BC182B,-55,stg_temp_min
BC182-D,BC182B,150,stg_temp_max
BC182-D,BC182B,C,stg_temp_unit
BC182-D,BC182B,180,dc_gain_min
BC182,BC182,Fairchild,manufacturer
BC182,BC182,NPN,polarity
BC182,BC182,3,pin_count
BC182,BC182,50,ce_v_max
BC182,BC182,V,ce_v_unit
BC182,BC182,60,cb_v_max
BC182,BC182,V,cb_v_unit
BC182,BC182,6,eb_v_max
BC182,BC182,V,eb_v_unit
BC182,BC182,100,c_current_max
BC182,BC182,mA,c_current_unit
BC182,BC182,350,dev_dissipation
BC182,BC182,mW,dev_dissipation_unit
BC182,BC182,-55,stg_temp_min
BC182,BC182,150,stg_temp_max
BC182,BC182,C,stg_temp_unit
BC182,BC182,40,dc_gain_min
BC182,BC182,120,dc_gain_min
BC182,BC182,80,dc_gain_min
BC337-D,BC337,ON Semiconductor,manufacturer
BC337-D,BC337,NPN,polarity
BC337-D,BC337,3,pin_count
BC337-D,BC337,45,ce_v_max
BC337-D,BC337,V,ce_v_unit
BC337-D,BC337,50,cb_v_max
BC337-D,BC337,V,cb_v_unit
BC337-D,BC337,5,eb_v_max
BC337-D,BC337,V,eb_v_unit
BC337-D,BC337,800,c_current_max
BC337-D,BC337,mA,c_current_unit
BC337-D,BC337,625,dev_dissipation
BC337-D,BC337,mW,dev_dissipation_unit
BC337-D,BC337,-55,stg_temp_min
BC337-D,BC337,150,stg_temp_max
BC337-D,BC337,C,stg_temp_unit
BC337-D,BC337,100,dc_gain_min
BC337-D,BC337,60,dc_gain_min
BC337-D,BC337-25,ON Semiconductor,manufacturer
BC337-D,BC337-25,NPN,polarity
BC337-D,BC337-25,3,pin_count
BC337-D,BC337-25,45,ce_v_max
BC337-D,BC337-25,V,ce_v_unit
BC337-D,BC337-25,50,cb_v_max
BC337-D,BC337-25,V,cb_v_unit
BC337-D,BC337-25,5,eb_v_max
BC337-D,BC337-25,V,eb_v_unit
BC337-D,BC337-25,800,c_current_max
BC337-D,BC337-25,mA,c_current_unit
BC337-D,BC337-25,625,dev_dissipation
BC337-D,BC337-25,mW,dev_dissipation_unit
BC337-D,BC337-25,-55,stg_temp_min
BC337-D,BC337-25,150,stg_temp_max
BC337-D,BC337-25,C,stg_temp_unit
BC337-D,BC337-25,160,dc_gain_min
BC337-D,BC337-25,60,dc_gain_min
BC337-D,BC337-40,ON Semiconductor,manufacturer
BC337-D,BC337-40,NPN,polarity
BC337-D,BC337-40,3,pin_count
BC337-D,BC337-40,45,ce_v_max
BC337-D,BC337-40,V,ce_v_unit
BC337-D,BC337-40,50,cb_v_max
BC337-D,BC337-40,V,cb_v_unit
BC337-D,BC337-40,5,eb_v_max
BC337-D,BC337-40,V,eb_v_unit
BC337-D,BC337-40,800,c_current_max
BC337-D,BC337-40,mA,c_current_unit
BC337-D,BC337-40,625,dev_dissipation
BC337-D,BC337-40,mW,dev_dissipation_unit
BC337-D,BC337-40,-55,stg_temp_min
BC337-D,BC337-40,150,stg_temp_max
BC337-D,BC337-40,C,stg_temp_unit
BC337-D,BC337-40,250,dc_gain_min
BC337-D,BC337-40,60,dc_gain_min
BC337,BC337,Fairchild,manufacturer
BC337,BC337,NPN,polarity
BC337,BC337,3,pin_count
BC337,BC337,50,ce_v_max
BC337,BC337,V,ce_v_unit
BC337,BC337,,cb_v_max
BC337,BC337,,cb_v_unit
BC337,BC337,5,eb_v_max
BC337,BC337,V,eb_v_unit
BC337,BC337,800,c_current_max
BC337,BC337,mA,c_current_unit
BC337,BC337,625,dev_dissipation
BC337,BC337,mW,dev_dissipation_unit
BC337,BC337,-55,stg_temp_min
BC337,BC337,150,stg_temp_max
BC337,BC337,C,stg_temp_unit
BC337,BC337,60,dc_gain_min
BC337,BC337,100,dc_gain_min
BC337,BC338,Fairchild,manufacturer
BC337,BC338,NPN,polarity
BC337,BC338,3,pin_count
BC337,BC338,30,ce_v_max
BC337,BC338,V,ce_v_unit
BC337,BC338,,cb_v_max
BC337,BC338,,cb_v_unit
BC337,BC338,5,eb_v_max
BC337,BC338,V,eb_v_unit
BC337,BC338,800,c_current_max
BC337,BC338,mA,c_current_unit
BC337,BC338,625,dev_dissipation
BC337,BC338,mW,dev_dissipation_unit
BC337,BC338,-55,stg_temp_min
BC337,BC338,150,stg_temp_max
BC337,BC338,C,stg_temp_unit
BC337,BC338,60,dc_gain_min
BC337,BC338,100,dc_gain_min
bc546_diotec,BC546A,Diotec,manufacturer
bc546_diotec,BC546A,NPN,polarity
bc546_diotec,BC546A,3,pin_count
bc546_diotec,BC546A,85,ce_v_max
bc546_diotec,BC546A,V,ce_v_unit
bc546_diotec,BC546A,85,cb_v_max
bc546_diotec,BC546A,V,cb_v_unit
bc546_diotec,BC546A,5,eb_v_max
bc546_diotec,BC546A,V,eb_v_unit
bc546_diotec,BC546A,100,c_current_max
bc546_diotec,BC546A,mA,c_current_unit
bc546_diotec,BC546A,500,dev_dissipation
bc546_diotec,BC546A,mW,dev_dissipation_unit
bc546_diotec,BC546A,-55,stg_temp_min
bc546_diotec,BC546A,150,stg_temp_max
bc546_diotec,BC546A,C,stg_temp_unit
bc546_diotec,BC546A,90,dc_gain_min
bc546_diotec,BC546A,110,dc_gain_min
bc546_diotec,BC546A,120,dc_gain_min
bc546_diotec,BC546B,Diotec,manufacturer
bc546_diotec,BC546B,NPN,polarity
bc546_diotec,BC546B,3,pin_count
bc546_diotec,BC546B,85,ce_v_max
bc546_diotec,BC546B,V,ce_v_unit
bc546_diotec,BC546B,85,cb_v_max
bc546_diotec,BC546B,V,cb_v_unit
bc546_diotec,BC546B,5,eb_v_max
bc546_diotec,BC546B,V,eb_v_unit
bc546_diotec,BC546B,100,c_current_max
bc546_diotec,BC546B,mA,c_current_unit
bc546_diotec,BC546B,500,dev_dissipation
bc546_diotec,BC546B,mW,dev_dissipation_unit
bc546_diotec,BC546B,-55,stg_temp_min
bc546_diotec,BC546B,150,stg_temp_max
bc546_diotec,BC546B,C,stg_temp_unit
bc546_diotec,BC546B,150,dc_gain_min
bc546_diotec,BC546B,200,dc_gain_min
bc546_diotec,BC547A,Diotec,manufacturer
bc546_diotec,BC547A,NPN,polarity
bc546_diotec,BC547A,3,pin_count
bc546_diotec,BC547A,50,ce_v_max
bc546_diotec,BC547A,V,ce_v_unit
bc546_diotec,BC547A,50,cb_v_max
bc546_diotec,BC547A,V,cb_v_unit
bc546_diotec,BC547A,5,eb_v_max
bc546_diotec,BC547A,V,eb_v_unit
bc546_diotec,BC547A,100,c_current_max
bc546_diotec,BC547A,mA,c_current_unit
bc546_diotec,BC547A,500,dev_dissipation
bc546_diotec,BC547A,mW,dev_dissipation_unit
bc546_diotec,BC547A,-55,stg_temp_min
bc546_diotec,BC547A,150,stg_temp_max
bc546_diotec,BC547A,C,stg_temp_unit
bc546_diotec,BC547A,90,dc_gain_min
bc546_diotec,BC547A,110,dc_gain_min
bc546_diotec,BC547A,120,dc_gain_min
bc546_diotec,BC547B,Diotec,manufacturer
bc546_diotec,BC547B,NPN,polarity
bc546_diotec,BC547B,3,pin_count
bc546_diotec,BC547B,50,ce_v_max
bc546_diotec,BC547B,V,ce_v_unit
bc546_diotec,BC547B,50,cb_v_max
bc546_diotec,BC547B,V,cb_v_unit
bc546_diotec,BC547B,5,eb_v_max
bc546_diotec,BC547B,V,eb_v_unit
bc546_diotec,BC547B,100,c_current_max
bc546_diotec,BC547B,mA,c_current_unit
bc546_diotec,BC547B,500,dev_dissipation
bc546_diotec,BC547B,mW,dev_dissipation_unit
bc546_diotec,BC547B,-55,stg_temp_min
bc546_diotec,BC547B,150,stg_temp_max
bc546_diotec,BC547B,C,stg_temp_unit
bc546_diotec,BC547B,150,dc_gain_min
bc546_diotec,BC547B,200,dc_gain_min
bc546_diotec,BC547C,Diotec,manufacturer
bc546_diotec,BC547C,NPN,polarity
bc546_diotec,BC547C,3,pin_count
bc546_diotec,BC547C,50,ce_v_max
bc546_diotec,BC547C,V,ce_v_unit
bc546_diotec,BC547C,50,cb_v_max
bc546_diotec,BC547C,V,cb_v_unit
bc546_diotec,BC547C,5,eb_v_max
bc546_diotec,BC547C,V,eb_v_unit
bc546_diotec,BC547C,100,c_current_max
bc546_diotec,BC547C,mA,c_current_unit
bc546_diotec,BC547C,500,dev_dissipation
bc546_diotec,BC547C,mW,dev_dissipation_unit
bc546_diotec,BC547C,-55,stg_temp_min
bc546_diotec,BC547C,150,stg_temp_max
bc546_diotec,BC547C,C,stg_temp_unit
bc546_diotec,BC547C,270,dc_gain_min
bc546_diotec,BC547C,420,dc_gain_min
bc546_diotec,BC547C,400,dc_gain_min
bc546_diotec,BC548A,Diotec,manufacturer
bc546_diotec,BC548A,NPN,polarity
bc546_diotec,BC548A,3,pin_count
bc546_diotec,BC548A,30,ce_v_max
bc546_diotec,BC548A,V,ce_v_unit
bc546_diotec,BC548A,30,cb_v_max
bc546_diotec,BC548A,V,cb_v_unit
bc546_diotec,BC548A,5,eb_v_max
bc546_diotec,BC548A,V,eb_v_unit
bc546_diotec,BC548A,100,c_current_max
bc546_diotec,BC548A,mA,c_current_unit
bc546_diotec,BC548A,500,dev_dissipation
bc546_diotec,BC548A,mW,dev_dissipation_unit
bc546_diotec,BC548A,-55,stg_temp_min
bc546_diotec,BC548A,150,stg_temp_max
bc546_diotec,BC548A,C,stg_temp_unit
bc546_diotec,BC548A,90,dc_gain_min
bc546_diotec,BC548A,110,dc_gain_min
bc546_diotec,BC548A,120,dc_gain_min
bc546_diotec,BC548B,Diotec,manufacturer
bc546_diotec,BC548B,NPN,polarity
bc546_diotec,BC548B,3,pin_count
bc546_diotec,BC548B,30,ce_v_max
bc546_diotec,BC548B,V,ce_v_unit
bc546_diotec,BC548B,30,cb_v_max
bc546_diotec,BC548B,V,cb_v_unit
bc546_diotec,BC548B,5,eb_v_max
bc546_diotec,BC548B,V,eb_v_unit
bc546_diotec,BC548B,100,c_current_max
bc546_diotec,BC548B,mA,c_current_unit
bc546_diotec,BC548B,500,dev_dissipation
bc546_diotec,BC548B,mW,dev_dissipation_unit
bc546_diotec,BC548B,-55,stg_temp_min
bc546_diotec,BC548B,150,stg_temp_max
bc546_diotec,BC548B,C,stg_temp_unit
bc546_diotec,BC548B,150,dc_gain_min
bc546_diotec,BC548B,200,dc_gain_min
bc546_diotec,BC548C,Diotec,manufacturer
bc546_diotec,BC548C,NPN,polarity
bc546_diotec,BC548C,3,pin_count
bc546_diotec,BC548C,30,ce_v_max
bc546_diotec,BC548C,V,ce_v_unit
bc546_diotec,BC548C,30,cb_v_max
bc546_diotec,BC548C,V,cb_v_unit
bc546_diotec,BC548C,5,eb_v_max
bc546_diotec,BC548C,V,eb_v_unit
bc546_diotec,BC548C,100,c_current_max
bc546_diotec,BC548C,mA,c_current_unit
bc546_diotec,BC548C,500,dev_dissipation
bc546_diotec,BC548C,mW,dev_dissipation_unit
bc546_diotec,BC548C,-55,stg_temp_min
bc546_diotec,BC548C,150,stg_temp_max
bc546_diotec,BC548C,C,stg_temp_unit
bc546_diotec,BC548C,270,dc_gain_min
bc546_diotec,BC548C,420,dc_gain_min
bc546_diotec,BC548C,400,dc_gain_min
bc546_diotec,BC549B,Diotec,manufacturer
bc546_diotec,BC549B,NPN,polarity
bc546_diotec,BC549B,3,pin_count
bc546_diotec,BC549B,30,ce_v_max
bc546_diotec,BC549B,V,ce_v_unit
bc546_diotec,BC549B,30,cb_v_max
bc546_diotec,BC549B,V,cb_v_unit
bc546_diotec,BC549B,5,eb_v_max
bc546_diotec,BC549B,V,eb_v_unit
bc546_diotec,BC549B,100,c_current_max
bc546_diotec,BC549B,mA,c_current_unit
bc546_diotec,BC549B,500,dev_dissipation
bc546_diotec,BC549B,mW,dev_dissipation_unit
bc546_diotec,BC549B,-55,stg_temp_min
bc546_diotec,BC549B,150,stg_temp_max
bc546_diotec,BC549B,C,stg_temp_unit
bc546_diotec,BC549B,150,dc_gain_min
bc546_diotec,BC549B,200,dc_gain_min
bc546_diotec,BC549C,Diotec,manufacturer
bc546_diotec,BC549C,NPN,polarity
bc546_diotec,BC549C,3,pin_count
bc546_diotec,BC549C,30,ce_v_max
bc546_diotec,BC549C,V,ce_v_unit
bc546_diotec,BC549C,30,cb_v_max
bc546_diotec,BC549C,V,cb_v_unit
